customer_id,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,timestamp
C26753,City Hotel,0,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,3,A,A,0,No Deposit,UNK,62.0,0,Transient,80.0,0,0,0,0.2752487144837007,2017-01-08
C26754,City Hotel,44,1,4,2,0.0,0,BB,GHA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.4,0,1,0,0.3548965822862861,2017-01-08
C26755,City Hotel,0,1,0,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,148.0,0,Transient,79.0,0,0,0,0.3649459296844174,2017-01-08
C26756,City Hotel,4,1,0,2,0.0,0,SC,AUT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,79.5,0,1,0,0.2044224046414672,2017-01-08
C26757,City Hotel,3,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,155.0,UNK,0,Transient,97.5,0,3,0,0.4844418722931495,2017-01-08
C26758,Resort Hotel,3,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,4,A,A,0,No Deposit,UNK,286.0,0,Transient-Party,39.0,0,0,1,0.6323543479222944,2017-01-08
C26759,City Hotel,28,1,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,UNK,0,Transient,97.92,0,1,0,0.1383102660143683,2017-01-08
C26760,City Hotel,6,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,UNK,219.0,0,Transient,80.0,0,2,1,0.695921935225532,2017-01-08
C26761,City Hotel,0,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,62.0,0,Transient,80.0,0,1,0,0.2785929797549901,2017-01-08
C26762,Resort Hotel,0,1,2,1,0.0,0,BB,UNK,Complementary,Direct,0,0,1,A,D,0,No Deposit,UNK,178.0,0,Group,0.0,0,0,0,0.328573553759394,2017-01-08
C26763,Resort Hotel,3,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,UNK,286.0,0,Transient-Party,39.0,0,0,1,0.7770043659546197,2017-01-08
C26764,City Hotel,0,0,0,0,0.0,0,SC,PRT,Online TA,TA/TO,1,0,0,A,K,0,No Deposit,9.0,UNK,0,Transient,0.0,0,2,1,0.7925778762476036,2017-01-08
C26765,Resort Hotel,0,1,0,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,1,A,A,1,No Deposit,16.0,UNK,0,Transient,40.0,0,0,1,0.5551007510617894,2017-01-08
C26766,City Hotel,9,1,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,60.63,0,1,0,0.127790419342912,2017-01-08
C26767,City Hotel,262,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,81.9,0,2,0,0.1249354150122978,2017-01-08
C26768,City Hotel,262,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,81.9,0,2,0,0.1249354150122978,2017-01-08
C26769,Resort Hotel,3,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,UNK,0,Transient,35.11,0,1,0,0.0961262073265426,2017-01-08
C26770,City Hotel,262,1,2,2,0.0,0,BB,ALB,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,UNK,0,Transient-Party,114.3,0,3,0,0.0684262777912236,2017-01-08
C26771,City Hotel,262,1,2,2,0.0,0,BB,ALB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,81.9,0,2,0,0.1130051133676492,2017-01-08
C26772,Resort Hotel,160,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,UNK,0,Transient,37.8,0,3,0,0.0467429706889629,2017-01-08
C26773,Resort Hotel,11,1,3,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,UNK,0,Transient,30.0,0,0,0,0.1099504590760145,2017-01-08
C26774,Resort Hotel,5,1,3,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,UNK,0,Transient,39.0,0,0,1,0.7113144452634161,2017-01-08
C26775,Resort Hotel,11,1,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,UNK,0,Transient,34.0,0,0,0,0.1099504590760145,2017-01-08
C26776,City Hotel,101,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,72.07,0,1,0,0.0730123009631113,2017-01-08
C26777,City Hotel,0,1,2,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,53.52,0,0,0,0.2289420192735213,2017-01-08
C26778,City Hotel,0,1,3,2,0.0,0,BB,TUR,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,65.16,0,2,1,0.6989088447636884,2017-01-08
C26779,Resort Hotel,0,2,5,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,171.0,UNK,0,Transient,70.0,0,0,0,0.1104772077100404,2017-01-08
C26780,Resort Hotel,4,1,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,78.0,0,1,0,0.090405279205898,2017-01-08
C26781,City Hotel,252,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,81.9,0,1,0,0.1249354150122978,2017-01-08
C26782,Resort Hotel,2,1,2,2,0.0,0,BB,BRA,Direct,TA/TO,1,0,1,A,D,0,No Deposit,250.0,UNK,0,Group,44.0,0,4,0,0.2244183924570542,2017-01-08
C26783,Resort Hotel,10,1,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,78.0,0,2,0,0.090405279205898,2017-01-08
C26784,City Hotel,262,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient-Party,81.9,0,2,0,0.0782928873420713,2017-01-08
C26785,Resort Hotel,33,1,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,6.0,UNK,0,Transient,34.0,0,0,0,0.110779488651508,2017-01-08
C26786,City Hotel,65,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,93.6,0,2,0,0.2455023125998598,2017-01-08
C26787,Resort Hotel,0,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,UNK,0,Transient,30.0,0,0,1,0.738045177507641,2017-01-08
C26788,City Hotel,4,1,3,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,79.0,UNK,0,Transient,54.15,0,0,0,0.0846865890745704,2017-01-08
C26789,Resort Hotel,74,1,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,30.0,0,1,1,0.604120536506224,2017-01-08
C26790,City Hotel,332,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,77.35,0,1,0,0.1481446767573978,2017-01-08
C26791,City Hotel,45,5,14,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,96.9,0,0,1,0.6636187727001491,2017-01-08
C26792,Resort Hotel,74,1,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,30.0,0,1,1,0.604120536506224,2017-01-08
C26793,Resort Hotel,74,1,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,30.0,0,1,1,0.604120536506224,2017-01-08
C26794,City Hotel,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,91.88,1,1,0,0.0693358875298865,2017-01-08
C26795,City Hotel,4,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,8,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,1,1,0.6434579131455629,2017-01-08
C26796,Resort Hotel,0,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,127.0,UNK,0,Transient,34.4,0,0,0,0.2718400572678044,2017-01-08
C26797,Resort Hotel,160,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,47.8,0,3,0,0.0442852253784807,2017-01-08
C26798,City Hotel,5,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,7,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,1,1,0.5964169729125504,2017-01-09
C26799,City Hotel,5,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,12,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,1,1,0.6434579131455629,2017-01-09
C26800,Resort Hotel,0,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,UNK,UNK,0,Transient,64.0,0,0,1,0.5408208115408646,2017-01-09
C26801,Resort Hotel,77,1,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,42.0,0,1,0,0.0946497277632229,2017-01-09
C26802,Resort Hotel,8,0,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,UNK,0,Transient,38.4,0,0,0,0.1343726639982548,2017-01-09
C26803,Resort Hotel,66,0,4,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,UNK,0,Transient,37.0,0,1,0,0.0574813634824877,2017-01-09
C26804,Resort Hotel,1,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240.0,UNK,0,Transient,48.0,0,2,1,0.5617986622663802,2017-01-09
C26805,City Hotel,5,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,3,24,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,0,1,0.6264834961134421,2017-01-09
C26806,City Hotel,6,2,6,2,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,2,No Deposit,UNK,216.0,0,Transient,71.86,0,1,0,0.1993663868167032,2017-01-09
C26807,City Hotel,121,1,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,88.4,0,1,0,0.1050071388032553,2017-01-09
C26808,Resort Hotel,6,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,181.0,UNK,0,Transient-Party,34.0,1,1,0,0.038681073980056,2017-01-09
C26809,City Hotel,5,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,6,59,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,2,1,0.5964169729125504,2017-01-09
C26810,Resort Hotel,0,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,UNK,UNK,0,Transient,0.0,0,0,1,0.6960995065847198,2017-01-09
C26811,Resort Hotel,6,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,181.0,UNK,0,Transient-Party,34.0,0,1,1,0.5202039326182617,2017-01-09
C26812,Resort Hotel,66,0,4,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,2,No Deposit,240.0,UNK,0,Transient,37.0,0,1,0,0.0574813634824877,2017-01-09
C26813,City Hotel,0,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,0,1,0.7333907050093748,2017-01-09
C26814,City Hotel,0,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,79.5,0,0,1,0.7333907050093748,2017-01-09
C26815,Resort Hotel,0,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,39.0,0,0,1,0.6878715544949766,2017-01-09
C26816,City Hotel,11,0,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,79.5,0,1,0,0.2455023125998598,2017-01-09
C26817,City Hotel,10,1,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,82.88,0,0,0,0.4145333755844283,2017-01-09
C26818,City Hotel,4,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,1,0.6253238198622155,2017-01-09
C26819,City Hotel,3,0,4,2,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,83.09,0,1,0,0.2232828476824692,2017-01-09
C26820,Resort Hotel,6,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,181.0,UNK,0,Transient-Party,34.0,0,1,1,0.5202039326182617,2017-01-09
C26821,Resort Hotel,0,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,3,No Deposit,UNK,UNK,0,Transient,64.0,0,0,1,0.5312199637940712,2017-01-09
C26822,Resort Hotel,66,0,4,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,UNK,0,Transient,37.0,0,1,0,0.0574813634824877,2017-01-09
C26823,Resort Hotel,83,4,10,1,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,147.0,UNK,0,Transient,50.96,0,0,0,0.0256515914147972,2017-01-09
C26824,City Hotel,0,0,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,79.5,0,0,0,0.4591930490385497,2017-01-09
C26825,Resort Hotel,0,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,48.0,0,0,0,0.1375819543906164,2017-01-09
C26826,City Hotel,4,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,1,0.6253238198622155,2017-01-09
C26827,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,43.0,0,2,1,0.6135419064475326,2017-01-09
C26828,City Hotel,52,0,2,2,1.0,1,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,UNK,0,Transient,124.2,0,2,1,0.7734528305264377,2017-01-09
C26829,City Hotel,8,0,2,2,0.0,0,BB,PER,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,75.08,0,1,0,0.1144202684334119,2017-01-09
C26830,City Hotel,8,0,2,2,0.0,0,BB,PER,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,75.08,0,1,0,0.1144202684334119,2017-01-09
C26831,City Hotel,52,0,2,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,UNK,0,Transient,148.2,0,1,1,0.8400487891095978,2017-01-09
C26832,City Hotel,52,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,79.2,0,1,1,0.8382319891580012,2017-01-09
C26833,Resort Hotel,236,0,4,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,1,No Deposit,UNK,UNK,0,Transient,46.17,0,1,0,0.0634847616743626,2017-01-09
C26834,Resort Hotel,0,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,D,0,No Deposit,UNK,9.0,0,Transient,35.0,0,0,1,0.6271102448941748,2017-01-09
C26835,City Hotel,4,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.172024895146811,2017-01-09
C26836,City Hotel,4,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.172024895146811,2017-01-09
C26837,City Hotel,4,0,2,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.2500751847950203,2017-01-09
C26838,Resort Hotel,1,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,UNK,0,Transient,44.0,0,1,1,0.7034871464912346,2017-01-09
C26839,City Hotel,4,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,79.0,0,0,1,0.6253238198622155,2017-01-09
C26840,City Hotel,16,0,4,2,0.0,0,BB,TUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,82.88,0,1,0,0.3548965822862861,2017-01-09
C26841,City Hotel,4,0,2,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.2500751847950203,2017-01-09
C26842,City Hotel,4,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.172024895146811,2017-01-09
C26843,City Hotel,4,0,2,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.2500751847950203,2017-01-09
C26844,City Hotel,4,0,2,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.2500751847950203,2017-01-09
C26845,City Hotel,4,0,2,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.2500751847950203,2017-01-09
C26846,City Hotel,4,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.172024895146811,2017-01-09
C26847,Resort Hotel,0,0,1,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,43.0,0,0,0,0.1004369332759103,2017-01-09
C26848,Resort Hotel,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,UNK,112.0,0,Transient,42.0,1,0,0,0.0314451677113658,2017-01-09
C26849,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,UNK,UNK,0,Transient,48.6,0,0,1,0.6755946868080325,2017-01-09
C26850,Resort Hotel,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,UNK,112.0,0,Transient,35.0,0,0,1,0.5067857072553721,2017-01-09
C26851,City Hotel,4,0,2,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.2500751847950203,2017-01-09
C26852,City Hotel,4,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,1,0.6253238198622155,2017-01-09
C26853,City Hotel,1,0,3,2,0.0,0,BB,KOR,Direct,Direct,0,0,0,A,A,1,No Deposit,UNK,UNK,0,Transient,80.0,0,0,0,0.417495721546628,2017-01-09
C26854,City Hotel,7,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,12,A,A,1,No Deposit,UNK,219.0,0,Transient,89.0,1,2,0,0.026251594787895,2017-01-09
C26855,City Hotel,2,0,2,2,0.0,1,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,88.5,0,1,1,0.7107075590801485,2017-01-09
C26856,City Hotel,29,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,99.1,0,3,0,0.2845555809031839,2017-01-09
C26857,City Hotel,0,0,1,2,0.0,0,BB,PRT,Complementary,Direct,1,0,1,A,A,0,No Deposit,UNK,UNK,0,Transient,0.0,1,1,0,0.0367585323061011,2017-01-09
C26858,Resort Hotel,6,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,181.0,UNK,0,Transient-Party,34.0,0,1,1,0.5202039326182617,2017-01-09
C26859,City Hotel,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,UNK,238.0,0,Transient,65.0,0,0,1,0.635191957413275,2017-01-09
C26860,City Hotel,46,0,4,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,57.59,0,0,0,0.0528214713437831,2017-01-09
C26861,Resort Hotel,0,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,UNK,UNK,0,Transient,44.0,0,0,1,0.5139219562857918,2017-01-09
C26862,Resort Hotel,6,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,181.0,UNK,0,Transient-Party,34.0,0,1,1,0.5202039326182617,2017-01-09
C26863,Resort Hotel,6,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,181.0,UNK,0,Transient-Party,34.0,0,1,0,0.4281564866070645,2017-01-09
C26864,City Hotel,12,0,4,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,67.58,0,0,0,0.4124085330187564,2017-01-09
C26865,City Hotel,1,0,4,2,0.0,0,BB,MAR,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,UNK,0,Transient,89.75,0,1,0,0.0921136775340415,2017-01-09
C26866,Resort Hotel,6,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,181.0,UNK,0,Transient-Party,34.0,0,1,1,0.5202039326182617,2017-01-09
C26867,City Hotel,4,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.172024895146811,2017-01-09
C26868,Resort Hotel,6,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,181.0,UNK,0,Transient-Party,34.0,0,1,1,0.5202039326182617,2017-01-09
C26869,City Hotel,0,0,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,79.5,0,0,0,0.4591930490385497,2017-01-09
C26870,City Hotel,4,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.172024895146811,2017-01-09
C26871,City Hotel,4,0,2,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.2500751847950203,2017-01-09
C26872,City Hotel,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,238.0,0,Transient,65.0,0,0,1,0.6831565030768896,2017-01-09
C26873,City Hotel,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,238.0,0,Transient,65.0,0,0,1,0.6831565030768896,2017-01-09
C26874,City Hotel,0,0,1,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,79.5,0,0,0,0.3586402080525834,2017-01-09
C26875,City Hotel,2,0,4,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,UNK,0,Transient,108.59,0,3,0,0.3950337673619248,2017-01-09
C26876,Resort Hotel,1,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,UNK,291.0,0,Transient,35.0,1,0,0,0.0278538508573089,2017-01-09
C26877,City Hotel,6,0,1,3,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,0,No Deposit,UNK,UNK,0,Transient,0.0,0,1,1,0.6703301525840253,2017-01-09
C26878,Resort Hotel,71,16,40,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,196.0,UNK,0,Transient,28.79,0,0,0,0.0657161511729572,2017-01-09
C26879,Resort Hotel,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,D,0,No Deposit,UNK,270.0,0,Transient,35.0,0,1,1,0.7051225338193885,2017-01-09
C26880,City Hotel,14,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,97.5,0,0,0,0.4124085330187564,2017-01-09
C26881,Resort Hotel,5,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,6,A,D,0,No Deposit,240.0,UNK,0,Transient,43.0,0,1,1,0.55385720767785,2017-01-09
C26882,City Hotel,4,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,10,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,1,1,0.5964169729125504,2017-01-09
C26883,Resort Hotel,0,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,8,A,D,0,No Deposit,UNK,47.0,0,Transient,35.0,0,0,0,0.2809391457807699,2017-01-09
C26884,City Hotel,3,0,3,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,UNK,0,Transient,108.53,0,0,0,0.0327889281617845,2017-01-09
C26885,City Hotel,12,0,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,79.5,0,1,0,0.2455023125998598,2017-01-09
C26886,City Hotel,4,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,UNK,405.0,0,Transient-Party,70.0,0,0,0,0.172024895146811,2017-01-09
C26887,Resort Hotel,3,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,240.0,UNK,0,Transient,65.0,1,1,0,0.0361607202124857,2017-01-10
C26888,Resort Hotel,58,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,82.0,0,2,0,0.0703078997831614,2017-01-10
