customer_id,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,timestamp
C18115,Resort Hotel,363,1,5,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,F,3,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-10
C18116,Resort Hotel,339,2,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,E,E,0,Refundable,273.0,UNK,150,Transient-Party,80.81,0,0,0,0.1225904973204738,2016-10-10
C18117,City Hotel,181,0,2,1,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0872034232992842,2016-10-10
C18118,City Hotel,1,0,2,1,0.0,0,BB,ITA,Aviation,Corporate,1,0,1,D,D,0,No Deposit,UNK,153.0,0,Transient,110.0,0,0,0,0.3587645341143897,2016-10-10
C18119,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18120,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18121,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18122,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18123,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18124,Resort Hotel,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,UNK,47.0,0,Transient,42.0,0,0,0,0.285892550001086,2016-10-10
C18125,City Hotel,5,2,5,1,0.0,0,BB,ITA,Aviation,Corporate,0,0,0,D,D,0,No Deposit,UNK,153.0,0,Transient,110.0,0,0,0,0.3641501467359577,2016-10-10
C18126,City Hotel,181,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.465142717818682,2016-10-10
C18127,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18128,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18129,Resort Hotel,18,0,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,1,A,A,0,No Deposit,UNK,UNK,0,Transient,66.0,0,1,0,0.2306828602380936,2016-10-10
C18130,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0872628672769137,2016-10-10
C18131,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18132,Resort Hotel,339,2,5,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,E,E,0,Refundable,273.0,UNK,150,Transient-Party,80.81,0,0,0,0.1225904973204738,2016-10-10
C18133,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18134,Resort Hotel,339,2,5,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,Refundable,273.0,UNK,150,Transient-Party,46.36,0,0,0,0.0870582551030092,2016-10-10
C18135,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18136,Resort Hotel,55,0,1,2,0.0,0,BB,GBR,Online TA,Corporate,0,0,1,A,A,0,No Deposit,241.0,UNK,0,Transient,50.66,1,1,0,0.0085239847909005,2016-10-10
C18137,City Hotel,181,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.465142717818682,2016-10-10
C18138,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18139,Resort Hotel,18,0,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,1,A,A,0,No Deposit,UNK,UNK,0,Transient,0.0,0,1,0,0.2628785566252215,2016-10-10
C18140,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18141,Resort Hotel,363,2,5,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,1,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0278721328573955,2016-10-10
C18142,Resort Hotel,339,2,5,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,Refundable,273.0,UNK,150,Transient-Party,44.36,0,0,0,0.0870582551030092,2016-10-10
C18143,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18144,Resort Hotel,18,0,1,1,0.0,0,BB,GBR,Direct,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,57.5,0,0,0,0.2886407094392978,2016-10-10
C18145,City Hotel,5,0,2,1,0.0,0,BB,ITA,Aviation,Corporate,0,0,0,D,D,0,No Deposit,UNK,153.0,0,Transient,110.0,0,0,0,0.3641501467359577,2016-10-10
C18146,Resort Hotel,18,0,1,1,0.0,0,BB,GBR,Direct,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,63.5,1,0,0,0.0315054246186317,2016-10-10
C18147,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18148,City Hotel,140,0,3,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,108.0,0,2,0,0.1759334374327991,2016-10-10
C18149,City Hotel,181,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.465142717818682,2016-10-10
C18150,Resort Hotel,18,0,3,1,0.0,0,BB,GBR,Direct,Corporate,0,0,0,A,C,0,No Deposit,UNK,UNK,0,Transient,63.6,1,0,0,0.0315054246186317,2016-10-10
C18151,City Hotel,4,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,1,1,0.6434579131455629,2016-10-10
C18152,City Hotel,47,0,2,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,135.0,1,0,0,0.0485625028479122,2016-10-10
C18153,Resort Hotel,18,0,1,2,0.0,0,BB,PRT,Direct,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,66.0,0,1,1,0.6613432023271949,2016-10-10
C18154,Resort Hotel,18,0,1,1,0.0,0,BB,GBR,Direct,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,57.5,0,0,0,0.2886407094392978,2016-10-10
C18155,City Hotel,181,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.465142717818682,2016-10-10
C18156,Resort Hotel,18,0,1,2,0.0,0,BB,GBR,Direct,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,72.0,1,1,0,0.0278633121455192,2016-10-10
C18157,Resort Hotel,14,0,1,1,0.0,0,BB,GBR,Direct,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient-Party,57.6,0,0,0,0.2283024340904879,2016-10-10
C18158,Resort Hotel,14,0,1,1,0.0,0,BB,GBR,Direct,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient-Party,57.6,0,0,0,0.2283024340904879,2016-10-10
C18159,Resort Hotel,98,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,59.0,0,1,0,0.0542111667677324,2016-10-10
C18160,City Hotel,22,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,138.0,UNK,0,Transient,95.0,0,0,0,0.0323205308822561,2016-10-10
C18161,Resort Hotel,0,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,261.0,UNK,0,Transient,39.0,0,0,1,0.5930871789032911,2016-10-10
C18162,City Hotel,41,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,151.5,0,3,1,0.7756889068304601,2016-10-10
C18163,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18164,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18165,City Hotel,181,0,2,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,234.0,UNK,0,Transient-Party,250.0,0,0,0,0.0458473638552089,2016-10-10
C18166,Resort Hotel,18,0,1,2,0.0,0,BB,GBR,Direct,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,74.0,0,1,0,0.2707739663835202,2016-10-10
C18167,City Hotel,181,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.465142717818682,2016-10-10
C18168,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.0918764933928074,2016-10-10
C18169,City Hotel,181,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,1,0,0.0776921148312276,2016-10-10
C18170,City Hotel,181,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,1,A,A,0,No Deposit,234.0,UNK,0,Transient-Party,120.0,0,0,0,0.4125543565876499,2016-10-10
C18171,Resort Hotel,18,0,1,1,0.0,0,BB,GBR,Direct,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,63.5,1,0,0,0.0315054246186317,2016-10-10
C18172,City Hotel,176,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,85.0,UNK,0,Transient,80.75,0,0,0,0.1084530240318277,2016-10-10
C18173,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,G,3,No Deposit,UNK,223.0,0,Transient-Party,137.0,1,1,0,0.0037244321608337,2016-10-11
C18174,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,72.0,1,0,0,0.0038846321386657,2016-10-11
C18175,Resort Hotel,364,0,4,1,0.0,1,BB,PRT,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,60.0,0,0,0,0.1689624111639912,2016-10-11
C18176,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,3,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18177,Resort Hotel,364,1,4,2,0.0,1,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,1,0,0.0275801215292894,2016-10-11
C18178,Resort Hotel,364,0,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,0,No Deposit,UNK,223.0,0,Transient-Party,72.0,1,0,0,0.006165637740948,2016-10-11
C18179,Resort Hotel,364,0,4,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,60.0,0,0,0,0.0287368351167509,2016-10-11
C18180,Resort Hotel,364,0,4,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,60.0,0,0,0,0.0287368351167509,2016-10-11
C18181,Resort Hotel,364,0,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18182,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,72.0,0,0,0,0.0287368351167509,2016-10-11
C18183,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,1,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18184,Resort Hotel,364,0,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18185,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,68.0,0,0,0,0.0287368351167509,2016-10-11
C18186,Resort Hotel,364,0,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,0,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.045975092258609,2016-10-11
C18187,Resort Hotel,364,1,4,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,60.0,0,0,0,0.0287368351167509,2016-10-11
C18188,Resort Hotel,364,1,4,3,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,C,2,No Deposit,223.0,223.0,0,Transient-Party,101.0,0,0,0,0.0086210742381,2016-10-11
C18189,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,74.0,1,0,0,0.0038846321386657,2016-10-11
C18190,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,3,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18191,Resort Hotel,2,0,1,1,0.0,0,BB,PRT,Offline TA/TO,Corporate,1,0,3,A,A,0,No Deposit,10.0,UNK,0,Transient,76.5,0,0,1,0.8147092746230996,2016-10-11
C18192,City Hotel,97,1,4,2,0.0,0,BB,USA,Direct,Direct,0,0,0,F,F,3,No Deposit,14.0,UNK,0,Transient,176.8,0,0,0,0.1959215114556103,2016-10-11
C18193,City Hotel,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,1,1,0.6434579131455629,2016-10-11
C18194,Resort Hotel,364,2,4,2,0.0,0,BB,BEL,Groups,TA/TO,0,0,0,A,C,3,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,2,0,0.0261095369119395,2016-10-11
C18195,Resort Hotel,0,0,0,2,0.0,0,BB,FRA,Online TA,Direct,1,0,0,A,I,0,No Deposit,240.0,UNK,0,Transient,0.0,0,1,0,0.1479666651741739,2016-10-11
C18196,Resort Hotel,1,0,2,2,0.0,0,BB,ESP,Direct,TA/TO,0,0,0,F,F,1,No Deposit,UNK,UNK,0,Transient,100.0,0,1,0,0.2013903977760961,2016-10-11
C18197,Resort Hotel,2,0,1,1,0.0,0,BB,PRT,Corporate,TA/TO,1,0,3,A,D,0,No Deposit,UNK,86.0,0,Transient,67.5,0,0,1,0.5779001686986395,2016-10-11
C18198,Resort Hotel,5,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,G,0,No Deposit,UNK,269.0,0,Transient,51.0,1,0,0,0.0269951424217397,2016-10-11
C18199,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,H,0,No Deposit,455.0,UNK,0,Transient,45.0,0,0,1,0.5930871789032911,2016-10-11
C18200,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18201,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18202,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,68.0,0,0,0,0.0287368351167509,2016-10-11
C18203,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,1,0,0.0275801215292894,2016-10-11
C18204,Resort Hotel,364,1,4,2,0.0,0,BB,POL,Groups,Corporate,0,0,0,A,D,1,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.023868428045863,2016-10-11
C18205,Resort Hotel,364,1,4,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,60.0,0,0,0,0.0287368351167509,2016-10-11
C18206,Resort Hotel,364,2,5,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18207,Resort Hotel,364,2,5,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,60.0,0,0,0,0.0287368351167509,2016-10-11
C18208,Resort Hotel,364,2,6,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,60.0,0,0,0,0.0287368351167509,2016-10-11
C18209,Resort Hotel,240,2,7,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,UNK,UNK,0,Transient,81.0,0,0,0,0.1244785259520003,2016-10-11
C18210,Resort Hotel,364,2,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18211,Resort Hotel,364,2,5,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,72.0,1,0,0,0.0038846321386657,2016-10-11
C18212,Resort Hotel,364,2,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,72.0,1,0,0,0.0038846321386657,2016-10-11
C18213,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,3,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18214,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,72.0,1,0,0,0.0038846321386657,2016-10-11
C18215,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18216,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,1,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0278721328573955,2016-10-11
C18217,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,2,No Deposit,UNK,223.0,0,Transient-Party,86.0,0,0,0,0.0287368351167509,2016-10-11
C18218,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,68.0,0,0,0,0.0287368351167509,2016-10-11
C18219,Resort Hotel,364,1,4,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,3,No Deposit,UNK,223.0,0,Transient-Party,60.0,0,0,0,0.0287368351167509,2016-10-11
C18220,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18221,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,3,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18222,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,2,No Deposit,UNK,223.0,0,Transient-Party,86.0,0,0,0,0.0287368351167509,2016-10-11
C18223,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0287368351167509,2016-10-11
C18224,Resort Hotel,364,1,4,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,60.0,0,0,0,0.0287368351167509,2016-10-11
C18225,Resort Hotel,364,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,72.0,0,0,0,0.0287368351167509,2016-10-11
C18226,Resort Hotel,252,0,1,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,251.0,UNK,0,Transient,59.0,0,1,0,0.0504027610792921,2016-10-11
C18227,Resort Hotel,230,0,1,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,UNK,UNK,0,Transient,68.5,0,1,0,0.1469068461012132,2016-10-11
C18228,Resort Hotel,230,0,1,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,UNK,UNK,0,Transient,68.5,1,1,0,0.0147259313991775,2016-10-11
C18229,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,UNK,367.0,0,Group,55.0,0,0,0,0.4980764854815362,2016-10-11
C18230,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,UNK,367.0,0,Group,55.0,0,0,0,0.4980764854815362,2016-10-11
C18231,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,UNK,367.0,0,Group,55.0,0,0,0,0.4980764854815362,2016-10-11
C18232,Resort Hotel,3,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,65.0,0,1,1,0.6224882739137513,2016-10-11
C18233,Resort Hotel,11,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,G,0,No Deposit,250.0,UNK,0,Transient,85.0,0,1,1,0.7126449582776949,2016-10-11
C18234,Resort Hotel,1,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,96.0,1,0,0,0.0346623886213622,2016-10-11
C18235,Resort Hotel,0,0,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,UNK,UNK,0,Transient,130.0,0,0,0,0.3353699322881698,2016-10-11
C18236,Resort Hotel,364,0,4,2,0.0,0,BB,DNK,Groups,Corporate,0,0,0,A,A,3,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0428793634748732,2016-10-11
C18237,Resort Hotel,364,0,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,72.0,1,0,0,0.0038846321386657,2016-10-11
C18238,Resort Hotel,364,0,4,1,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,61.5,1,0,0,0.0071179850382604,2016-10-11
C18239,Resort Hotel,364,0,4,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,3,No Deposit,UNK,223.0,0,Transient-Party,60.0,0,0,0,0.0287368351167509,2016-10-11
C18240,Resort Hotel,364,0,4,3,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,3,No Deposit,UNK,223.0,0,Transient-Party,101.0,0,0,0,0.0287368351167509,2016-10-11
C18241,Resort Hotel,364,0,4,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,3,No Deposit,UNK,223.0,0,Transient-Party,60.0,0,0,0,0.0287368351167509,2016-10-11
C18242,Resort Hotel,364,0,4,3,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,3,No Deposit,UNK,223.0,0,Transient-Party,103.0,0,0,0,0.0287368351167509,2016-10-11
C18243,Resort Hotel,364,0,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,0,No Deposit,UNK,223.0,0,Transient-Party,69.0,1,0,0,0.006165637740948,2016-10-11
C18244,Resort Hotel,364,0,4,2,0.0,0,BB,BEL,Groups,Corporate,0,0,0,A,D,0,No Deposit,UNK,223.0,0,Transient-Party,69.0,1,0,0,0.0042503216069875,2016-10-11
C18245,Resort Hotel,364,1,4,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,C,1,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.1689624111639912,2016-10-11
C18246,Resort Hotel,364,1,4,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,UNK,223.0,0,Transient-Party,60.0,0,0,0,0.0287368351167509,2016-10-11
C18247,Resort Hotel,364,1,4,2,0.0,0,BB,FRA,Groups,Corporate,0,0,0,A,A,3,No Deposit,UNK,223.0,0,Transient-Party,66.0,0,0,0,0.0416393013345171,2016-10-11
C18248,Resort Hotel,364,1,4,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,UNK,223.0,0,Transient-Party,66.0,1,0,0,0.0038846321386657,2016-10-11
