customer_id,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,timestamp
C24166,City Hotel,15,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,106.33,0,0,0,0.4145333755844283,2016-12-06
C24167,City Hotel,5,0,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,UNK,290.0,0,Transient,119.8,0,1,0,0.2213610055886339,2016-12-06
C24168,City Hotel,46,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,102.6,1,2,0,0.0693358875298865,2016-12-06
C24169,City Hotel,1,1,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,100.47,0,0,0,0.4862715171114919,2016-12-06
C24170,City Hotel,174,0,4,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,89.0,UNK,0,Transient,87.72,0,0,0,0.3718663294806758,2016-12-06
C24171,City Hotel,65,0,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,126.0,0,1,0,0.3174279143107575,2016-12-06
C24172,City Hotel,16,2,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,90.38,0,0,0,0.4124085330187564,2016-12-06
C24173,City Hotel,40,0,4,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,96.9,0,1,0,0.2082639425276037,2016-12-06
C24174,City Hotel,71,1,4,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,74.8,0,1,0,0.2440321167018242,2016-12-06
C24175,City Hotel,25,0,4,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,88.4,0,1,0,0.223832614358529,2016-12-06
C24176,City Hotel,59,0,4,1,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,68.07,0,1,0,0.0549508020665414,2016-12-06
C24177,City Hotel,76,0,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.4,0,2,0,0.3341790984630031,2016-12-06
C24178,City Hotel,0,0,0,0,0.0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,K,0,No Deposit,7.0,UNK,0,Transient,0.0,0,1,1,0.6947276953220545,2016-12-06
C24179,City Hotel,0,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.0,0,1,0,0.3538371456632937,2016-12-06
C24180,City Hotel,8,0,1,1,0.0,0,SC,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,88.0,0,1,1,0.6908645837671429,2016-12-06
C24181,City Hotel,4,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.0,0,0,0,0.3110161728650659,2016-12-06
C24182,Resort Hotel,2,0,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,14,A,D,0,No Deposit,UNK,154.0,0,Transient,0.0,0,0,0,0.2809391457807699,2016-12-06
C24183,City Hotel,81,0,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,79.2,0,2,0,0.3341790984630031,2016-12-06
C24184,City Hotel,259,0,4,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,73.95,0,1,0,0.0838699925110282,2016-12-06
C24185,City Hotel,0,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,98.0,0,2,0,0.2391730835649377,2016-12-06
C24186,City Hotel,27,0,1,2,0.0,0,BB,CZE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,104.0,0,2,0,0.2412608496638061,2016-12-06
C24187,City Hotel,9,0,1,1,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,8.0,UNK,0,Transient,114.0,0,1,0,0.0761573807906678,2016-12-06
C24188,City Hotel,23,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,88.0,0,2,0,0.2005637728500668,2016-12-06
C24189,City Hotel,1,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,122.6,0,1,1,0.8489332907292444,2016-12-06
C24190,City Hotel,0,0,1,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,UNK,0,Transient,83.2,0,1,0,0.1568820417130995,2016-12-06
C24191,City Hotel,7,0,1,1,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,UNK,UNK,0,Transient,74.8,0,0,1,0.6224798276222476,2016-12-06
C24192,City Hotel,4,0,2,1,0.0,0,BB,SVN,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,7.0,UNK,0,Transient,75.08,0,1,0,0.1144202684334119,2016-12-06
C24193,City Hotel,22,0,4,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,UNK,0,Transient,146.5,0,0,0,0.1327891516869739,2016-12-06
C24194,City Hotel,76,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,75.0,0,1,1,0.6756871963385497,2016-12-06
C24195,City Hotel,5,0,1,1,0.0,0,BB,IRL,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,UNK,0,Transient,94.0,0,0,0,0.0876708599654826,2016-12-06
C24196,City Hotel,259,0,4,3,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,104.55,0,1,0,0.0640222323217238,2016-12-06
C24197,City Hotel,4,0,4,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.26,0,2,0,0.2845555809031839,2016-12-06
C24198,City Hotel,24,0,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,106.33,0,1,1,0.576732191099843,2016-12-06
C24199,City Hotel,40,0,4,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,UNK,0,Transient,96.91,0,1,0,0.1345263896599929,2016-12-06
C24200,City Hotel,270,1,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,UNK,0,Transient,68.0,0,0,0,0.1030780617112788,2016-12-06
C24201,City Hotel,24,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,UNK,0,Transient,96.9,0,2,0,0.3782451008053204,2016-12-06
C24202,City Hotel,122,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,0,1,0.536958910616755,2016-12-07
C24203,City Hotel,17,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,91.38,0,0,0,0.4145333755844283,2016-12-07
C24204,City Hotel,12,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,0,1,0.6719475462948815,2016-12-07
C24205,Resort Hotel,17,4,10,2,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,2,No Deposit,464.0,UNK,0,Transient,66.0,0,0,0,0.0695420122371637,2016-12-07
C24206,City Hotel,198,2,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,63.75,0,2,0,0.0695964663971153,2016-12-07
C24207,City Hotel,24,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,157.0,UNK,0,Transient,94.93,0,0,1,0.5467285881376465,2016-12-07
C24208,City Hotel,24,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,86.0,UNK,0,Transient,86.93,0,0,1,0.7056145423885765,2016-12-07
C24209,City Hotel,22,2,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,90.78,0,1,0,0.3821057527318773,2016-12-07
C24210,Resort Hotel,0,0,1,2,0.0,0,BB,FRA,Direct,Direct,1,0,1,A,E,1,No Deposit,UNK,UNK,0,Transient,76.0,1,0,0,0.0177993430573022,2016-12-07
C24211,City Hotel,24,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,157.0,UNK,0,Transient,94.93,0,0,1,0.5467285881376465,2016-12-07
C24212,Resort Hotel,16,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient-Party,65.0,0,0,0,0.0742108058182722,2016-12-07
C24213,City Hotel,157,0,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,0,0,0.062182191320124,2016-12-07
C24214,Resort Hotel,16,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient-Party,65.0,0,0,0,0.0742108058182722,2016-12-07
C24215,City Hotel,157,0,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,0,0,0.062182191320124,2016-12-07
C24216,Resort Hotel,33,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,48.0,0,2,0,0.1192532287099906,2016-12-07
C24217,City Hotel,109,0,3,4,0.0,0,BB,ARG,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,UNK,0,Transient,182.18,0,1,0,0.2606394542606805,2016-12-07
C24218,Resort Hotel,16,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient-Party,65.0,0,2,0,0.0659681050033599,2016-12-07
C24219,Resort Hotel,9,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,65.0,0,2,1,0.6148927391328789,2016-12-07
C24220,City Hotel,122,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,0,1,0.536958910616755,2016-12-07
C24221,City Hotel,61,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,93.6,0,1,0,0.0843869656438313,2016-12-07
C24222,City Hotel,122,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,0,1,0.536958910616755,2016-12-07
C24223,City Hotel,19,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,9.0,UNK,0,Transient,108.67,0,0,0,0.2847310893771855,2016-12-07
C24224,Resort Hotel,109,0,3,2,1.0,0,BB,ESP,Direct,TA/TO,1,0,1,A,C,3,No Deposit,250.0,UNK,0,Transient,49.02,0,2,0,0.058510172254528,2016-12-07
C24225,Resort Hotel,52,0,3,2,0.0,0,BB,PRT,Direct,TA/TO,1,0,1,D,D,1,No Deposit,250.0,UNK,0,Transient,62.2,0,2,1,0.5554655331169704,2016-12-07
C24226,Resort Hotel,6,2,5,2,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,464.0,UNK,0,Transient,66.0,0,0,0,0.1258526205974552,2016-12-07
C24227,City Hotel,61,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,93.6,0,1,0,0.0843869656438313,2016-12-07
C24228,Resort Hotel,174,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240.0,UNK,0,Transient,55.8,0,3,0,0.0477722582755047,2016-12-07
C24229,City Hotel,61,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,93.6,0,1,0,0.0843869656438313,2016-12-07
C24230,City Hotel,61,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,93.6,0,1,0,0.0843869656438313,2016-12-07
C24231,Resort Hotel,35,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,48.0,0,1,0,0.0794650149986782,2016-12-07
C24232,Resort Hotel,0,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,61.0,0,0,1,0.6959499386390459,2016-12-07
C24233,Resort Hotel,0,0,3,2,0.0,0,BB,PRT,Direct,Direct,1,0,3,E,E,2,No Deposit,UNK,UNK,0,Transient,62.2,0,0,1,0.5232810627095928,2016-12-07
C24234,Resort Hotel,16,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient-Party,71.0,1,0,0,0.0104601156453925,2016-12-07
C24235,City Hotel,143,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,79.2,0,1,1,0.7481145401482696,2016-12-07
C24236,City Hotel,86,0,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,140.0,0,2,1,0.6459569373553268,2016-12-07
C24237,City Hotel,31,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,UNK,0,Transient,67.68,0,0,0,0.1636350226310643,2016-12-07
C24238,City Hotel,31,0,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,UNK,0,Transient,74.88,0,0,0,0.018085418287585,2016-12-07
C24239,City Hotel,17,0,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,UNK,0,Transient,150.67,0,0,0,0.1327891516869739,2016-12-07
C24240,City Hotel,157,0,3,3,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,83.0,UNK,0,Transient-Party,92.65,0,0,0,0.0589628646248137,2016-12-07
C24241,City Hotel,157,0,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,0,0,0.062182191320124,2016-12-07
C24242,City Hotel,15,2,5,2,0.0,0,SC,HRV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,76.5,0,0,0,0.3843838959553662,2016-12-07
C24243,City Hotel,209,0,3,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,81.9,0,1,0,0.2440321167018242,2016-12-07
C24244,City Hotel,56,0,3,0,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,A,0,No Deposit,9.0,UNK,0,Transient,82.44,0,1,0,0.2924798446601624,2016-12-07
C24245,City Hotel,157,0,3,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,0,0,0.1105794685985755,2016-12-07
C24246,City Hotel,57,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,9.0,UNK,0,Transient,82.44,0,1,0,0.2068252152324761,2016-12-07
C24247,Resort Hotel,22,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,UNK,0,Transient-Party,80.0,0,0,0,0.0079232222789398,2016-12-07
C24248,City Hotel,104,1,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.4,0,1,0,0.3977632528673088,2016-12-07
C24249,Resort Hotel,5,0,3,1,0.0,0,Undefined,ESP,Complementary,TA/TO,0,0,0,A,A,1,No Deposit,38.0,UNK,0,Transient-Party,0.0,0,0,0,0.0092186053051886,2016-12-07
C24250,City Hotel,157,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,0,1,0.5477899882173897,2016-12-07
C24251,City Hotel,157,0,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,1,0,0.0551958711011219,2016-12-07
C24252,City Hotel,157,0,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,0,0,0.0703544597231899,2016-12-07
C24253,City Hotel,157,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,0,1,0.5477899882173897,2016-12-07
C24254,City Hotel,18,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,91.38,0,0,1,0.8059503054714658,2016-12-07
C24255,City Hotel,68,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.4,0,1,0,0.3341790984630031,2016-12-07
C24256,City Hotel,46,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,102.6,0,2,0,0.2005637728500668,2016-12-07
C24257,City Hotel,157,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,0,1,0.5477899882173897,2016-12-07
C24258,City Hotel,46,0,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,138.6,0,2,0,0.1916441323254667,2016-12-07
C24259,City Hotel,122,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83.0,UNK,0,Transient-Party,68.0,0,0,1,0.536958910616755,2016-12-07
C24260,Resort Hotel,80,1,3,2,0.0,0,HB,RUS,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,UNK,0,Transient,52.4,0,0,0,0.4189062598152261,2016-12-07
C24261,City Hotel,30,0,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.0,0,2,0,0.3821057527318773,2016-12-07
C24262,City Hotel,91,0,3,3,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,22.0,UNK,0,Transient,92.65,0,0,0,0.0724433185089368,2016-12-07
C24263,City Hotel,16,0,3,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,UNK,40.0,0,Transient,75.0,0,0,1,0.6224798276222476,2016-12-07
C24264,Resort Hotel,17,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,UNK,0,Transient,65.0,0,1,0,0.4412657900339657,2016-12-07
C24265,City Hotel,4,0,3,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,14.0,UNK,0,Transient,178.0,0,2,0,0.1148909962835168,2016-12-07
C24266,City Hotel,70,0,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,UNK,0,Transient,156.6,0,2,1,0.7433466582697806,2016-12-07
C24267,City Hotel,78,1,3,2,0.0,0,BB,DZA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.4,0,1,1,0.6558037969317331,2016-12-07
C24268,City Hotel,57,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,96.6,0,1,0,0.2845555809031839,2016-12-07
C24269,City Hotel,17,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,92.67,0,0,0,0.3583742775193828,2016-12-07
C24270,City Hotel,23,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,108.67,0,1,1,0.7853811316969476,2016-12-07
C24271,City Hotel,5,0,3,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,UNK,0,Transient,121.0,0,1,1,0.7663550428580691,2016-12-07
C24272,City Hotel,0,0,3,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,D,0,No Deposit,UNK,UNK,0,Transient,128.0,0,0,0,0.4943128460301321,2016-12-07
C24273,Resort Hotel,47,2,5,2,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,464.0,UNK,0,Transient,64.0,0,0,0,0.0987305132632885,2016-12-07
C24274,City Hotel,49,1,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,83.8,1,2,0,0.0399846269784109,2016-12-07
C24275,Resort Hotel,6,2,5,2,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,464.0,UNK,0,Transient,66.0,0,0,0,0.1258526205974552,2016-12-07
C24276,City Hotel,9,1,3,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,131.5,0,0,1,0.719952571076499,2016-12-07
C24277,City Hotel,50,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,28.0,UNK,0,Transient,68.0,0,0,0,0.1063752750437012,2016-12-07
C24278,Resort Hotel,47,2,5,2,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,464.0,UNK,0,Transient,64.0,0,0,0,0.0987305132632885,2016-12-07
C24279,City Hotel,253,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,78.3,0,2,0,0.1690077105329593,2016-12-07
C24280,City Hotel,101,1,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,119.0,0,2,1,0.7373022753552932,2016-12-07
C24281,City Hotel,22,0,3,2,0.0,0,BB,PRT,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,141.0,UNK,0,Transient,0.0,0,2,1,0.519876685962892,2016-12-07
C24282,City Hotel,157,0,3,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,83.0,UNK,0,Transient-Party,92.65,0,0,1,0.5228635592448223,2016-12-07
C24283,City Hotel,157,0,3,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,UNK,0,Transient-Party,92.65,0,0,1,0.536958910616755,2016-12-07
C24284,City Hotel,22,0,3,1,0.0,0,BB,PRT,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,141.0,UNK,0,Transient,0.0,0,1,1,0.519876685962892,2016-12-07
C24285,City Hotel,17,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,100.38,0,0,0,0.2990217380250233,2016-12-07
C24286,City Hotel,51,0,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,68.47,0,1,0,0.0485554835787878,2016-12-07
C24287,Resort Hotel,43,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241.0,UNK,0,Transient,34.86,0,2,0,0.0471859082475303,2016-12-07
C24288,City Hotel,77,0,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,UNK,0,Transient,75.0,0,0,0,0.0656861800453147,2016-12-07
C24289,City Hotel,16,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,108.67,0,0,0,0.4145333755844283,2016-12-07
C24290,City Hotel,70,0,3,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,113.87,0,2,0,0.2440321167018242,2016-12-07
C24291,City Hotel,70,0,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,113.87,0,2,0,0.2440321167018242,2016-12-07
C24292,Resort Hotel,128,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,UNK,0,Transient,36.04,0,2,0,0.0566893532023375,2016-12-07
C24293,Resort Hotel,22,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,UNK,0,Transient-Party,80.0,0,0,0,0.0079232222789398,2016-12-07
C24294,Resort Hotel,22,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,UNK,0,Transient-Party,80.0,0,0,0,0.0079232222789398,2016-12-07
C24295,Resort Hotel,22,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,UNK,0,Transient-Party,80.0,0,0,0,0.0079232222789398,2016-12-07
C24296,Resort Hotel,22,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,UNK,0,Transient-Party,80.0,0,0,0,0.0079232222789398,2016-12-07
C24297,Resort Hotel,22,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,UNK,0,Transient-Party,80.0,0,0,0,0.0079232222789398,2016-12-07
C24298,Resort Hotel,22,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,UNK,0,Transient-Party,80.0,0,0,0,0.0079232222789398,2016-12-07
C24299,Resort Hotel,22,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,UNK,0,Transient-Party,80.0,0,0,0,0.0079232222789398,2016-12-07
C24300,Resort Hotel,22,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,UNK,0,Transient-Party,80.0,0,0,0,0.0079232222789398,2016-12-07
