customer_id,is_canceled
C19242,0
C19243,0
C19244,0
C19245,0
C19246,0
C19247,0
C19248,0
C19249,0
C19250,0
C19251,0
C19252,0
C19253,0
C19254,0
C19255,0
C19256,0
C19257,0
C19258,0
C19259,0
C19260,0
C19261,0
C19262,0
C19263,0
C19264,0
C19265,0
C19266,0
C19267,0
C19268,0
C19269,0
C19270,0
C19271,0
C19272,0
C19273,0
C19274,0
C19275,0
C19276,0
C19277,0
C19278,0
C19279,0
C19280,0
C19281,0
C19282,0
C19283,0
C19284,0
C19285,0
C19286,0
C19287,0
C19288,0
C19289,0
C19290,0
C19291,0
C19292,0
C19293,0
C19294,0
C19295,0
C19296,0
C19297,0
C19298,0
C19299,0
C19300,0
C19301,0
C19302,0
C19303,0
C19304,0
C19305,0
C19306,0
C19307,0
C19308,0
C19309,0
C19310,1
C19311,1
C19312,0
C19313,0
C19314,0
C19315,0
C19316,0
C19317,0
C19318,0
C19319,0
C19320,0
C19321,0
C19322,0
C19323,0
C19324,0
C19325,0
C19326,0
C19327,0
C19328,0
C19329,0
C19330,0
C19331,0
C19332,0
C19333,0
C19334,0
C19335,0
C19336,0
C19337,0
C19338,0
C19339,0
C19340,0
C19341,0
C19342,0
C19343,0
C19344,0
C19345,0
C19346,0
C19347,0
C19348,0
C19349,0
C19350,0
C19351,0
C19352,0
C19353,0
C19354,0
C19355,0
C19356,0
C19357,0
C19358,0
C19359,1
C19360,0
C19361,0
C19362,0
C19363,0
C19364,0
C19365,1
C19366,0
C19367,0
C19368,0
C19369,0
C19370,0
C19371,0
C19372,0
C19373,0
C19374,0
C19375,0
C19376,0
C19377,0
C19378,0
C19379,0
C19380,0
C19381,0
C19382,0
C19383,0
C19384,0
C19385,0
C19386,0
C19387,0
C19388,0
C19389,0
C19390,0
C19391,0
C19392,0
C19393,0
C19394,0
C19395,0
C19396,0
C19397,0
C19398,0
C19399,0
C19400,0
C19401,0
C19402,0
C19403,0
C19404,0
C19405,0
C19406,0
C19407,0
C19408,0
C19409,0
C19410,0
C19411,0
C19412,0
C19413,0
C19414,0
C19415,0
C19416,0
C19417,0
C19418,0
C19419,0
C19420,0
C19421,0
C19422,0
C19423,0
C19424,0
C19425,0
C19426,0
C19427,0
C19428,0
C19429,0
C19430,0
C19431,0
C19432,0
C19433,0
C19434,0
C19435,0
C19436,0
C19437,0
C19438,0
C19439,0
C19440,0
C19441,0
C19442,0
C19443,0
C19444,0
C19445,0
C19446,0
C19447,0
C19448,0
C19449,0
C19450,0
C19451,0
C19452,0
C19453,0
C19454,0
C19455,0
C19456,0
C19457,0
C19458,0
C19459,0
C19460,0
C19461,0
C19462,0
C19463,0
C19464,0
C19465,0
C19466,0
C19467,0
C19468,0
C19469,0
C19470,0
C19471,0
C19472,0
C19473,0
C19474,0
C19475,0
C19476,0
C19477,0
C19478,0
C19479,0
C19480,0
C19481,0
C19482,0
C19483,0
C19484,0
C19485,0
C19486,0
C19487,0
C19488,0
C19489,0
C19490,0
C19491,0
C19492,0
C19493,0
C19494,0
C19495,0
C19496,0
C19497,0
C19498,0
C19499,0
C19500,0
C19501,0
C19502,0
C19503,0
C19504,0
C19505,0
C19506,0
C19507,0
C19508,0
C19509,0
C19510,0
C19511,0
C19512,0
C19513,0
C19514,0
C19515,0
C19516,0
C19517,0
C19518,0
C19519,0
C19520,0
C19521,0
C19522,0
C19523,0
C19524,0
C19525,0
C19526,0
C19527,0
C19528,0
C19529,0
C19530,0
C19531,0
C19532,0
C19533,0
C19534,0
C19535,0
C19536,0
C19537,0
C19538,0
C19539,0
C19540,0
C19541,0
C19542,0
C19543,0
C19544,0
C19545,0
C19546,0
C19547,0
C19548,0
C19549,0
C19550,0
C19551,0
C19552,0
C19553,0
C19554,0
C19555,0
C19556,0
C19557,0
C19558,0
C19559,0
C19560,0
C19561,0
C19562,0
C19563,0
C19564,0
C19565,0
C19566,0
C19567,0
C19568,0
C19569,0
C19570,0
C19571,0
C19572,0
C19573,0
C19574,0
C19575,0
C19576,0
C19577,0
C19578,0
C19579,0
C19580,0
C19581,0
C19582,0
C19583,0
C19584,0
C19585,0
C19586,0
C19587,0
C19588,0
C19589,0
C19590,0
C19591,0
C19592,0
C19593,0
C19594,0
C19595,0
C19596,0
C19597,0
C19598,0
C19599,0
C19600,0
C19601,0
C19602,0
C19603,0
C19604,0
C19605,0
C19606,0
C19607,0
C19608,0
C19609,0
C19610,0
C19611,0
C19612,0
C19613,0
C19614,0
C19615,0
C19616,0
C19617,0
C19618,0
C19619,0
C19620,0
C19621,0
C19622,0
C19623,0
C19624,0
C19625,0
C19626,0
C19627,0
C19628,0
C19629,0
C19630,0
C19631,0
C19632,0
C19633,0
C19634,0
C19635,0
C19636,0
C19637,0
C19638,0
C19639,0
C19640,0
C19641,0
C19642,0
C19643,0
C19644,0
C19645,0
C19646,0
C19647,0
C19648,0
C19649,0
C19650,0
C19651,0
C19652,0
C19653,0
C19654,0
C19655,0
C19656,0
C19657,0
C19658,0
C19659,0
C19660,0
C19661,0
C19662,0
C19663,0
C19664,0
C19665,0
C19666,0
C19667,0
C19668,0
C19669,0
C19670,0
C19671,0
C19672,0
C19673,0
C19674,0
C19675,0
C19676,0
C19677,0
C19678,0
C19679,0
C19680,0
C19681,0
C19682,0
C19683,0
C19684,0
C19685,0
C19686,0
C19687,0
C19688,0
C19689,0
C19690,0
C19691,0
C19692,0
C19693,0
C19694,0
C19695,0
C19696,0
C19697,0
C19698,0
C19699,0
C19700,0
C19701,0
C19702,0
C19703,0
C19704,0
C19705,0
C19706,0
C19707,0
C19708,0
C19709,0
C19710,0
C19711,0
C19712,0
C19713,0
C19714,0
C19715,0
C19716,0
C19717,0
C19718,0
C19719,0
C19720,0
C19721,0
C19722,0
C19723,0
C19724,0
C19725,0
C19726,0
C19727,0
C19728,0
C19729,0
C19730,0
C19731,0
C19732,0
C19733,0
C19734,0
C19735,0
C19736,0
C19737,0
C19738,0
C19739,0
C19740,0
C19741,0
C19742,0
C19743,0
C19744,0
C19745,0
C19746,0
C19747,0
C19748,0
C19749,0
C19750,0
C19751,0
C19752,0
C19753,0
C19754,0
C19755,0
C19756,0
C19757,0
C19758,0
C19759,0
C19760,0
C19761,0
C19762,0
C19763,0
C19764,0
C19765,0
C19766,0
C19767,0
C19768,0
C19769,0
C19770,0
C19771,0
C19772,0
C19773,0
C19774,0
C19775,0
C19776,0
C19777,0
C19778,0
C19779,0
C19780,0
C19781,0
C19782,0
C19783,0
C19784,0
C19785,0
C19786,0
C19787,0
C19788,0
C19789,0
C19790,0
C19791,0
C19792,0
C19793,0
C19794,0
C19795,0
C19796,0
C19797,0
C19798,0
C19799,1
C19800,1
C19801,0
C19802,0
C19803,0
C19804,0
C19805,0
C19806,0
C19807,0
C19808,1
C19809,0
C19810,0
C19811,0
C19812,0
C19813,0
C19814,0
C19815,0
C19816,0
C19817,0
C19818,0
C19819,0
C19820,0
C19821,0
C19822,0
C19823,0
C19824,0
C19825,0
C19826,0
C19827,0
C19828,0
C19829,0
C19830,0
C19831,0
C19832,0
C19833,0
C19834,0
C19835,0
C19836,0
C19837,0
C19838,0
C19839,1
C19840,0
C19841,1
C19842,1
C19843,1
C19844,0
C19845,0
C19846,0
C19847,0
C19848,0
C19849,0
C19850,0
C19851,0
C19852,0
C19853,0
C19854,0
C19855,0
C19856,0
C19857,0
C19858,0
C19859,0
C19860,0
C19861,0
C19862,0
C19863,0
C19864,0
C19865,0
C19866,0
C19867,0
C19868,0
C19869,0
C19870,0
C19871,0
C19872,0
C19873,0
C19874,0
C19875,0
C19876,0
C19877,0
C19878,0
C19879,0
C19880,0
C19881,0
C19882,0
C19883,0
C19884,0
C19885,0
C19886,0
C19887,0
C19888,0
C19889,0
C19890,0
C19891,0
C19892,0
C19893,0
C19894,0
C19895,0
C19896,0
C19897,0
C19898,0
C19899,0
C19900,1
C19901,0
C19902,0
C19903,0
C19904,0
C19905,0
C19906,0
C19907,0
C19908,0
C19909,0
C19910,0
C19911,0
C19912,0
C19913,0
C19914,0
C19915,0
C19916,0
C19917,1
C19918,0
C19919,0
C19920,1
C19921,0
C19922,0
C19923,1
C19924,1
C19925,1
C19926,0
C19927,0
C19928,0
C19929,0
C19930,0
C19931,0
C19932,0
C19933,0
C19934,0
C19935,0
C19936,0
C19937,0
C19938,0
C19939,0
C19940,0
C19941,0
C19942,0
C19943,0
C19944,0
C19945,0
C19946,0
C19947,0
C19948,0
C19949,0
C19950,0
C19951,0
C19952,0
C19953,0
C19954,0
C19955,0
C19956,0
C19957,0
C19958,0
C19959,0
C19960,0
C19961,0
C19962,0
C19963,0
C19964,0
C19965,0
C19966,0
C19967,0
C19968,0
C19969,0
C19970,0
C19971,0
C19972,0
C19973,0
C19974,0
C19975,0
C19976,0
C19977,0
C19978,0
C19979,0
C19980,0
C19981,0
C19982,0
C19983,0
C19984,0
C19985,0
C19986,0
C19987,0
C19988,0
C19989,0
C19990,0
C19991,0
C19992,0
C19993,0
C19994,0
C19995,0
C19996,0
C19997,0
C19998,0
C19999,0
C20000,0
C20001,0
C20002,0
C20003,0
C20004,0
C20005,0
C20006,0
C20007,0
C20008,0
C20009,0
C20010,0
C20011,0
C20012,0
C20013,0
C20014,0
C20015,0
C20016,0
C20017,0
C20018,0
C20019,0
C20020,0
C20021,0
C20022,0
C20023,0
C20024,0
C20025,0
C20026,0
C20027,0
C20028,0
C20029,0
C20030,0
C20031,0
C20032,0
C20033,0
C20034,0
C20035,0
C20036,0
C20037,0
C20038,0
C20039,0
C20040,0
C20041,0
C20042,0
C20043,0
C20044,0
C20045,0
C20046,0
C20047,0
C20048,0
C20049,0
C20050,0
C20051,0
C20052,0
C20053,0
C20054,0
C20055,0
C20056,0
C20057,0
C20058,0
C20059,0
C20060,0
C20061,0
C20062,1
C20063,1
C20064,1
C20065,1
C20066,0
C20067,0
C20068,0
C20069,0
C20070,0
C20071,1
C20072,0
C20073,0
C20074,0
C20075,0
C20076,1
C20077,0
C20078,1
C20079,0
C20080,0
C20081,0
C20082,1
C20083,0
C20084,0
C20085,0
C20086,0
C20087,1
C20088,0
C20089,0
C20090,0
C20091,1
C20092,1
C20093,1
C20094,0
C20095,1
C20096,0
C20097,0
C20098,0
C20099,0
C20100,0
C20101,0
C20102,0
C20103,0
C20104,0
C20105,0
C20106,0
C20107,0
C20108,0
C20109,0
C20110,0
C20111,0
C20112,0
C20113,0
C20114,0
C20115,0
C20116,0
C20117,0
C20118,0
C20119,0
C20120,0
C20121,0
C20122,0
C20123,0
C20124,0
C20125,0
C20126,0
C20127,0
C20128,0
C20129,0
C20130,0
C20131,0
C20132,0
C20133,0
C20134,0
C20135,0
C20136,0
C20137,0
C20138,0
C20139,0
C20140,0
C20141,0
C20142,0
C20143,0
C20144,0
C20145,0
C20146,0
C20147,0
C20148,0
C20149,0
C20150,0
C20151,0
C20152,0
C20153,0
C20154,0
C20155,0
C20156,0
C20157,0
C20158,0
C20159,0
C20160,0
C20161,0
C20162,0
C20163,0
C20164,0
C20165,0
C20166,0
C20167,0
C20168,0
C20169,0
C20170,0
C20171,0
C20172,0
C20173,0
C20174,0
C20175,0
C20176,0
C20177,0
C20178,0
C20179,0
C20180,0
C20181,0
C20182,0
C20183,0
C20184,0
C20185,0
C20186,0
C20187,0
C20188,0
C20189,0
C20190,0
C20191,0
C20192,0
C20193,0
C20194,0
C20195,0
C20196,0
C20197,0
C20198,0
C20199,0
C20200,0
C20201,0
C20202,0
C20203,0
C20204,0
C20205,0
C20206,0
C20207,0
C20208,0
C20209,0
C20210,1
C20211,0
C20212,1
C20213,1
C20214,0
C20215,0
C20216,0
C20217,0
C20218,0
C20219,1
C20220,1
C20221,0
C20222,0
C20223,0
C20224,0
C20225,0
C20226,0
C20227,1
C20228,0
C20229,0
C20230,0
C20231,0
C20232,0
C20233,0
C20234,0
C20235,0
C20236,0
C20237,0
C20238,0
C20239,0
C20240,0
C20241,0
C20242,0
C20243,0
C20244,0
C20245,0
C20246,0
C20247,0
C20248,0
C20249,0
C20250,0
C20251,1
C20252,1
C20253,0
C20254,0
C20255,0
C20256,0
C20257,0
C20258,0
C20259,0
C20260,0
C20261,0
C20262,1
C20263,0
C20264,0
C20265,0
C20266,0
C20267,0
C20268,0
C20269,0
C20270,0
C20271,0
C20272,0
C20273,0
C20274,0
C20275,0
C20276,0
C20277,0
C20278,0
C20279,0
C20280,0
C20281,0
C20282,0
C20283,0
C20284,0
C20285,0
C20286,0
C20287,0
C20288,0
C20289,0
C20290,0
C20291,0
C20292,0
C20293,0
C20294,0
C20295,0
C20296,0
C20297,0
C20298,0
C20299,0
C20300,0
C20301,0
C20302,0
C20303,0
C20304,0
C20305,0
C20306,0
C20307,0
C20308,0
C20309,0
C20310,0
C20311,0
C20312,0
C20313,0
C20314,0
C20315,0
C20316,0
C20317,0
C20318,0
C20319,0
C20320,0
C20321,0
C20322,0
C20323,0
C20324,0
C20325,0
C20326,0
C20327,0
C20328,0
C20329,0
C20330,0
C20331,0
C20332,0
C20333,0
C20334,0
C20335,0
C20336,1
C20337,0
C20338,0
C20339,0
C20340,0
C20341,0
C20342,0
C20343,0
C20344,0
C20345,0
C20346,0
C20347,0
C20348,0
C20349,0
C20350,0
C20351,0
C20352,0
C20353,0
C20354,0
C20355,0
C20356,0
C20357,0
C20358,0
C20359,0
C20360,0
C20361,0
C20362,0
C20363,0
C20364,1
C20365,0
C20366,0
C20367,0
C20368,0
C20369,0
C20370,0
C20371,0
C20372,0
C20373,0
C20374,0
C20375,0
C20376,0
C20377,0
C20378,0
C20379,0
C20380,0
C20381,0
C20382,0
C20383,0
C20384,0
C20385,0
C20386,0
C20387,1
C20388,0
C20389,0
C20390,0
C20391,0
C20392,0
C20393,0
C20394,0
C20395,0
C20396,0
C20397,0
C20398,0
C20399,0
C20400,0
C20401,0
C20402,0
C20403,1
C20404,1
C20405,1
C20406,0
C20407,0
C20408,0
C20409,0
C20410,0
C20411,0
C20412,0
C20413,0
C20414,0
C20415,0
C20416,0
C20417,0
C20418,0
C20419,0
C20420,0
C20421,0
C20422,0
C20423,0
C20424,0
C20425,0
C20426,0
C20427,0
C20428,0
C20429,0
C20430,0
C20431,0
C20432,0
C20433,0
C20434,0
C20435,0
C20436,0
C20437,0
C20438,0
C20439,0
C20440,0
C20441,0
C20442,0
C20443,0
C20444,0
C20445,0
C20446,0
C20447,0
C20448,0
C20449,0
C20450,0
C20451,0
C20452,0
C20453,0
C20454,1
C20455,0
C20456,0
C20457,0
C20458,0
C20459,0
C20460,0
C20461,0
C20462,0
C20463,0
C20464,0
C20465,0
C20466,0
C20467,0
C20468,0
C20469,0
C20470,0
C20471,0
C20472,0
C20473,0
C20474,0
C20475,0
C20476,0
C20477,0
C20478,0
C20479,0
C20480,0
C20481,0
C20482,0
C20483,0
C20484,0
C20485,0
C20486,0
C20487,0
C20488,0
C20489,0
C20490,0
C20491,0
C20492,0
C20493,0
C20494,0
C20495,0
C20496,0
C20497,0
C20498,1
C20499,0
C20500,0
C20501,0
C20502,0
C20503,0
C20504,0
C20505,0
C20506,0
C20507,0
C20508,0
C20509,0
C20510,0
C20511,0
C20512,0
C20513,0
C20514,0
C20515,0
C20516,0
C20517,0
C20518,0
C20519,0
C20520,0
C20521,0
C20522,0
C20523,0
C20524,0
C20525,0
C20526,0
C20527,0
C20528,0
C20529,0
C20530,0
C20531,0
C20532,0
C20533,1
C20534,1
C20535,1
C20536,0
C20537,0
C20538,0
C20539,0
C20540,0
C20541,0
C20542,0
C20543,0
C20544,0
C20545,0
C20546,0
C20547,0
C20548,0
C20549,0
C20550,0
C20551,0
C20552,0
C20553,0
C20554,0
C20555,0
C20556,0
C20557,0
C20558,0
C20559,0
C20560,0
C20561,0
C20562,0
C20563,0
C20564,0
C20565,0
C20566,0
C20567,0
C20568,0
C20569,0
C20570,0
C20571,0
C20572,0
C20573,0
C20574,0
C20575,0
C20576,0
C20577,0
C20578,0
C20579,0
C20580,0
C20581,0
C20582,0
C20583,0
C20584,0
C20585,0
C20586,0
C20587,0
C20588,0
C20589,0
C20590,0
C20591,0
C20592,0
C20593,0
C20594,0
C20595,0
C20596,0
C20597,0
C20598,0
C20599,0
C20600,0
C20601,0
C20602,0
C20603,0
C20604,0
C20605,0
C20606,0
C20607,0
C20608,0
C20609,0
C20610,0
C20611,0
C20612,0
C20613,0
C20614,0
C20615,0
C20616,0
C20617,0
C20618,0
C20619,0
C20620,0
C20621,0
C20622,0
C20623,0
C20624,0
C20625,0
C20626,0
C20627,0
C20628,0
C20629,0
C20630,0
C20631,0
C20632,0
C20633,0
C20634,0
C20635,0
C20636,0
C20637,0
C20638,0
C20639,0
C20640,0
C20641,0
C20642,0
C20643,0
C20644,0
C20645,0
C20646,0
C20647,0
C20648,0
C20649,0
C20650,0
C20651,0
C20652,0
C20653,0
C20654,0
C20655,0
C20656,0
C20657,0
C20658,0
C20659,0
C20660,0
C20661,0
C20662,0
C20663,0
C20664,0
C20665,0
C20666,0
C20667,0
C20668,0
C20669,0
C20670,0
C20671,0
C20672,0
C20673,0
C20674,0
C20675,0
C20676,0
C20677,0
C20678,0
C20679,0
C20680,0
C20681,0
C20682,0
C20683,0
C20684,0
C20685,0
C20686,0
C20687,0
C20688,0
C20689,0
C20690,0
C20691,0
C20692,0
C20693,0
C20694,0
C20695,0
C20696,0
C20697,0
C20698,0
C20699,0
C20700,0
C20701,0
C20702,0
C20703,0
C20704,0
C20705,0
C20706,0
C20707,0
C20708,1
C20709,1
C20710,0
C20711,0
C20712,0
C20713,0
C20714,0
C20715,0
C20716,0
C20717,0
C20718,0
C20719,0
C20720,0
C20721,0
C20722,0
C20723,0
C20724,0
C20725,0
C20726,0
C20727,0
C20728,0
C20729,0
C20730,0
C20731,0
C20732,0
C20733,0
C20734,0
C20735,0
C20736,0
C20737,0
C20738,0
C20739,0
C20740,0
C20741,0
C20742,0
C20743,0
C20744,0
C20745,0
C20746,0
C20747,0
C20748,0
C20749,0
C20750,0
C20751,0
C20752,0
C20753,0
C20754,0
C20755,0
C20756,0
C20757,0
C20758,0
C20759,0
C20760,0
C20761,0
C20762,0
C20763,0
C20764,0
C20765,0
C20766,0
C20767,0
C20768,0
C20769,0
C20770,0
C20771,0
C20772,0
C20773,0
C20774,0
C20775,0
C20776,0
C20777,0
C20778,0
C20779,0
C20780,0
C20781,0
C20782,0
C20783,0
C20784,0
C20785,0
C20786,0
C20787,0
C20788,0
C20789,0
C20790,0
C20791,0
C20792,0
C20793,0
C20794,0
C20795,0
C20796,0
C20797,0
C20798,0
C20799,0
C20800,0
C20801,0
C20802,0
C20803,0
C20804,0
C20805,0
C20806,0
C20807,0
C20808,0
C20809,0
C20810,0
C20811,0
C20812,0
C20813,0
C20814,0
C20815,0
C20816,0
C20817,0
C20818,0
C20819,0
C20820,0
C20821,0
C20822,0
C20823,0
C20824,0
C20825,0
C20826,0
C20827,1
C20828,0
C20829,0
C20830,1
C20831,0
C20832,0
C20833,0
C20834,0
C20835,0
C20836,0
C20837,0
C20838,0
C20839,0
C20840,0
C20841,1
C20842,0
C20843,1
C20844,1
C20845,0
C20846,0
C20847,0
C20848,1
C20849,0
C20850,0
C20851,0
C20852,0
C20853,0
C20854,0
C20855,0
C20856,0
C20857,0
C20858,0
C20859,0
C20860,0
C20861,0
C20862,0
C20863,0
C20864,0
C20865,0
C20866,0
C20867,0
C20868,0
C20869,0
C20870,0
C20871,0
C20872,0
C20873,0
C20874,0
C20875,0
C20876,0
C20877,0
C20878,0
C20879,0
C20880,0
C20881,0
C20882,0
C20883,0
C20884,0
C20885,0
C20886,0
C20887,0
C20888,0
C20889,0
C20890,0
C20891,0
C20892,0
C20893,0
C20894,0
C20895,0
C20896,0
C20897,0
C20898,0
C20899,0
C20900,0
C20901,0
C20902,0
C20903,0
C20904,0
C20905,0
C20906,0
C20907,0
C20908,0
C20909,0
C20910,0
C20911,0
C20912,0
C20913,0
C20914,0
C20915,0
C20916,0
C20917,0
C20918,0
C20919,0
C20920,0
C20921,0
C20922,0
C20923,0
C20924,0
C20925,0
C20926,0
C20927,0
C20928,0
C20929,0
C20930,0
C20931,0
C20932,0
C20933,0
C20934,0
C20935,0
C20936,0
C20937,0
C20938,0
C20939,0
C20940,0
C20941,0
C20942,0
C20943,0
C20944,0
C20945,0
C20946,0
C20947,0
C20948,0
C20949,0
C20950,0
C20951,0
C20952,0
C20953,0
C20954,0
C20955,0
C20956,0
C20957,0
C20958,0
C20959,0
C20960,0
C20961,0
C20962,0
C20963,0
C20964,0
C20965,0
C20966,0
C20967,0
C20968,0
C20969,0
C20970,0
C20971,0
C20972,0
C20973,0
C20974,0
C20975,0
C20976,0
C20977,0
C20978,0
C20979,0
C20980,0
C20981,1
C20982,0
C20983,0
C20984,0
C20985,0
C20986,0
C20987,0
C20988,0
C20989,0
C20990,0
C20991,0
C20992,0
C20993,1
C20994,1
C20995,1
C20996,1
C20997,1
C20998,1
C20999,0
C21000,0
C21001,0
C21002,0
C21003,0
C21004,0
C21005,0
C21006,0
C21007,0
C21008,0
C21009,0
C21010,0
C21011,0
C21012,0
C21013,0
C21014,0
C21015,0
C21016,0
C21017,0
C21018,0
C21019,0
C21020,0
C21021,0
C21022,0
C21023,0
C21024,0
C21025,0
C21026,0
C21027,0
C21028,0
C21029,0
C21030,0
C21031,0
C21032,0
C21033,0
C21034,0
C21035,0
C21036,0
C21037,0
C21038,0
C21039,0
C21040,0
C21041,0
C21042,0
C21043,0
C21044,0
C21045,0
C21046,0
C21047,0
C21048,0
C21049,0
C21050,0
C21051,0
C21052,0
C21053,0
C21054,0
C21055,0
C21056,0
C21057,0
C21058,0
C21059,0
C21060,0
C21061,0
C21062,0
C21063,0
C21064,0
C21065,0
C21066,0
C21067,0
C21068,0
C21069,0
C21070,0
C21071,0
C21072,0
C21073,0
C21074,0
C21075,0
C21076,0
C21077,0
C21078,0
C21079,0
C21080,0
C21081,0
C21082,0
C21083,0
C21084,0
C21085,0
C21086,0
C21087,0
C21088,0
C21089,0
C21090,0
C21091,0
C21092,0
C21093,0
C21094,0
C21095,0
C21096,0
C21097,0
C21098,0
C21099,0
C21100,0
C21101,0
C21102,0
C21103,0
C21104,0
C21105,0
C21106,0
C21107,0
C21108,0
C21109,0
C21110,0
C21111,0
C21112,0
C21113,0
C21114,0
C21115,0
C21116,0
C21117,0
C21118,0
C21119,0
C21120,0
C21121,0
C21122,0
C21123,0
C21124,0
C21125,0
C21126,0
C21127,0
C21128,0
C21129,0
C21130,0
C21131,0
C21132,0
C21133,0
C21134,0
C21135,0
C21136,0
C21137,0
C21138,0
C21139,0
C21140,0
C21141,0
C21142,0
C21143,0
C21144,0
C21145,0
C21146,0
C21147,0
C21148,0
C21149,0
C21150,0
C21151,0
C21152,0
C21153,0
C21154,0
C21155,0
C21156,0
C21157,0
C21158,0
C21159,0
C21160,0
C21161,0
C21162,1
C21163,0
C21164,0
C21165,0
C21166,0
C21167,0
C21168,0
C21169,0
C21170,0
C21171,0
C21172,0
C21173,0
C21174,0
C21175,0
C21176,0
C21177,0
C21178,0
C21179,0
C21180,0
C21181,0
C21182,0
C21183,0
C21184,0
C21185,0
C21186,0
C21187,0
C21188,0
C21189,0
C21190,0
C21191,0
C21192,0
C21193,0
C21194,0
C21195,0
C21196,0
C21197,0
C21198,0
C21199,0
C21200,0
C21201,0
C21202,0
C21203,0
C21204,0
C21205,0
C21206,0
C21207,0
C21208,0
C21209,0
C21210,0
C21211,0
C21212,0
C21213,0
C21214,0
C21215,0
C21216,0
C21217,0
C21218,0
C21219,0
C21220,0
C21221,0
C21222,0
C21223,0
C21224,0
C21225,0
C21226,0
C21227,0
C21228,0
C21229,0
C21230,0
C21231,0
C21232,0
C21233,0
C21234,0
C21235,0
C21236,0
C21237,0
C21238,0
C21239,0
C21240,0
C21241,0
C21242,0
C21243,0
C21244,0
C21245,0
C21246,0
C21247,0
C21248,0
C21249,0
C21250,0
C21251,0
C21252,0
C21253,0
C21254,0
C21255,0
C21256,1
C21257,0
C21258,0
C21259,0
C21260,1
C21261,0
C21262,0
C21263,0
C21264,0
C21265,0
C21266,0
C21267,0
C21268,0
C21269,0
C21270,1
C21271,0
C21272,0
C21273,0
C21274,0
C21275,0
C21276,0
C21277,0
C21278,0
C21279,0
C21280,0
C21281,0
C21282,0
C21283,0
C21284,0
C21285,0
C21286,0
C21287,1
C21288,0
C21289,0
C21290,0
C21291,0
C21292,0
C21293,0
C21294,0
C21295,0
C21296,0
C21297,0
C21298,0
C21299,0
C21300,0
C21301,0
C21302,0
C21303,0
C21304,0
C21305,0
C21306,0
C21307,0
C21308,0
C21309,0
C21310,0
C21311,0
C21312,0
C21313,0
C21314,0
C21315,0
C21316,0
C21317,0
C21318,0
C21319,0
C21320,0
C21321,0
C21322,0
C21323,0
C21324,0
C21325,0
C21326,0
C21327,0
C21328,0
C21329,0
C21330,0
C21331,0
C21332,0
C21333,0
C21334,0
C21335,0
C21336,0
C21337,0
C21338,0
C21339,0
C21340,0
C21341,0
C21342,0
C21343,0
C21344,0
C21345,0
C21346,0
C21347,0
C21348,0
C21349,0
C21350,0
C21351,0
C21352,0
C21353,0
C21354,0
C21355,0
C21356,0
C21357,0
C21358,0
C21359,0
C21360,0
C21361,0
C21362,1
C21363,1
C21364,0
C21365,0
C21366,1
C21367,0
C21368,0
C21369,0
C21370,0
C21371,0
C21372,0
C21373,0
C21374,0
C21375,0
C21376,0
C21377,0
C21378,0
C21379,0
C21380,0
C21381,0
C21382,0
C21383,0
C21384,0
C21385,0
C21386,0
C21387,0
C21388,0
C21389,0
C21390,0
C21391,0
C21392,0
C21393,0
C21394,0
C21395,0
C21396,0
C21397,0
C21398,0
C21399,0
C21400,0
C21401,0
C21402,1
C21403,0
C21404,0
C21405,0
C21406,0
C21407,0
C21408,0
C21409,0
C21410,0
C21411,0
C21412,0
C21413,0
C21414,0
C21415,0
C21416,0
C21417,0
C21418,0
C21419,0
C21420,0
C21421,0
C21422,0
C21423,0
C21424,0
C21425,0
C21426,0
C21427,0
C21428,0
C21429,0
C21430,0
C21431,0
C21432,0
C21433,0
C21434,0
C21435,0
C21436,0
C21437,0
C21438,0
C21439,0
C21440,0
C21441,0
C21442,1
C21443,0
C21444,0
C21445,0
C21446,0
C21447,0
C21448,0
C21449,0
C21450,0
C21451,0
C21452,0
C21453,0
C21454,0
C21455,0
C21456,0
C21457,0
C21458,0
C21459,0
C21460,0
C21461,0
C21462,0
C21463,0
C21464,0
C21465,0
C21466,0
C21467,0
C21468,0
C21469,0
C21470,0
C21471,0
C21472,0
C21473,0
C21474,0
C21475,0
C21476,0
C21477,0
C21478,0
C21479,0
C21480,0
C21481,0
C21482,0
C21483,0
C21484,0
C21485,0
C21486,0
C21487,0
C21488,0
C21489,0
C21490,0
C21491,0
C21492,0
C21493,0
C21494,0
C21495,0
C21496,0
C21497,0
C21498,0
C21499,1
C21500,0
C21501,0
C21502,0
C21503,0
C21504,0
C21505,0
C21506,0
C21507,0
C21508,0
C21509,0
C21510,0
C21511,0
C21512,0
C21513,0
C21514,0
C21515,0
C21516,0
C21517,0
C21518,0
C21519,0
C21520,0
C21521,0
C21522,0
C21523,0
C21524,0
C21525,0
C21526,0
C21527,0
C21528,0
C21529,0
C21530,0
C21531,0
C21532,0
C21533,0
C21534,0
C21535,0
C21536,0
C21537,0
C21538,0
C21539,0
C21540,0
C21541,0
C21542,0
C21543,0
C21544,0
C21545,0
C21546,0
C21547,0
C21548,0
C21549,0
C21550,0
C21551,0
C21552,0
C21553,0
C21554,0
C21555,0
C21556,0
C21557,0
C21558,0
C21559,0
C21560,0
C21561,0
C21562,0
C21563,0
C21564,0
C21565,0
C21566,0
C21567,0
C21568,0
C21569,0
C21570,0
C21571,0
C21572,0
