Index,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,is_canceled,timestamp
6257,Resort Hotel,235,1,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,UNK,0,Transient-Party,48.71,0,1,0,0.011088536082760189,0,2016-05-30
90097,City Hotel,1,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,128.0,0,1,0,0.37317875535800726,0,2016-05-30
24801,Resort Hotel,8,0,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,125.0,1,0,0,0.0416881813748873,0,2016-05-30
24809,Resort Hotel,134,0,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,95.5,1,1,0,0.01463999760887028,0,2016-05-30
24731,Resort Hotel,2,0,2,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,UNK,0,Transient,95.02,0,2,0,0.09946979063791483,0,2016-05-30
24727,Resort Hotel,0,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,109.0,0,0,1,0.6987904859889681,0,2016-05-30
24723,Resort Hotel,0,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,306.0,UNK,0,Transient,47.23,0,0,0,0.3185453339780105,0,2016-05-30
24722,Resort Hotel,13,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,UNK,0,Transient,105.0,0,0,0,0.13236276836107774,0,2016-05-30
24720,Resort Hotel,1,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,UNK,0,Transient,79.0,0,0,1,0.6644777927160178,0,2016-05-30
24719,Resort Hotel,0,0,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,UNK,0,Transient,70.0,0,0,0,0.169927922203754,0,2016-05-30
24716,Resort Hotel,7,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,60.0,1,0,0,0.04199132559198051,0,2016-05-30
24712,Resort Hotel,41,0,1,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,UNK,251.0,0,Transient,78.0,0,0,0,0.18162086268630434,0,2016-05-30
24798,Resort Hotel,146,0,4,2,1.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,UNK,0,Transient,117.63,0,1,0,0.05714836888146587,0,2016-05-30
24710,Resort Hotel,4,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,47.0,0,Transient,57.0,0,0,0,0.33144488079285855,0,2016-05-30
24708,Resort Hotel,0,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,20.0,0,Transient,57.0,0,0,0,0.3386177415868167,0,2016-05-30
24690,Resort Hotel,131,2,8,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,71.0,UNK,0,Transient,76.0,0,0,0,0.1140669562636565,0,2016-05-30
24854,Resort Hotel,73,1,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,5,No Deposit,240.0,UNK,0,Transient,136.5,1,0,0,0.008722173785906508,0,2016-05-30
23299,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,C,0,No Deposit,314.0,UNK,0,Transient,56.0,0,0,1,0.5543735413506906,0,2016-05-30
21136,Resort Hotel,4,0,1,1,0.0,0,BB,PRT,Corporate,Direct,1,0,1,A,A,0,No Deposit,UNK,232.0,0,Transient,57.0,1,0,0,0.026995142421739744,0,2016-05-30
14244,Resort Hotel,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,7,A,A,0,No Deposit,UNK,291.0,0,Transient,57.0,0,0,1,0.5746018378071497,0,2016-05-30
18413,Resort Hotel,4,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,7,A,A,0,No Deposit,146.0,UNK,0,Group,63.0,1,0,0,0.03751642606430579,0,2016-05-30
18007,Resort Hotel,0,0,2,1,0.0,0,BB,PRT,Direct,Corporate,1,1,17,A,A,0,No Deposit,47.0,UNK,0,Transient,57.0,0,0,0,0.4622757228661646,0,2016-05-30
24709,Resort Hotel,57,0,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,251.0,UNK,0,Transient,78.0,0,0,0,0.0595362749036441,0,2016-05-30
90072,City Hotel,0,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,8.0,UNK,0,Transient,105.75,0,1,0,0.11329597175389745,0,2016-05-30
24797,Resort Hotel,146,0,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,UNK,0,Transient,134.5,0,1,0,0.05787793786126111,0,2016-05-30
24795,Resort Hotel,118,0,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,UNK,0,Transient,56.1,0,0,0,0.18638814310226312,0,2016-05-30
90033,City Hotel,1,0,1,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,155.0,1,2,0,0.0481159206436729,0,2016-05-30
90038,City Hotel,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,UNK,40.0,0,Transient,65.0,0,0,1,0.6224798276222476,0,2016-05-30
90049,City Hotel,0,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,UNK,45.0,0,Transient,0.0,0,0,1,0.7705722012637448,0,2016-05-30
90053,City Hotel,7,0,1,1,0.0,0,BB,PRT,Complementary,Corporate,0,0,0,A,A,0,No Deposit,UNK,45.0,0,Transient,0.0,0,0,1,0.7559159417575934,0,2016-05-30
24886,Resort Hotel,137,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,76.86,0,2,0,0.048460938357186935,0,2016-05-30
90068,City Hotel,1,0,1,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,125.0,0,0,0,0.3031228060883849,0,2016-05-30
90028,City Hotel,7,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,UNK,45.0,0,Transient,0.0,0,0,1,0.7559159417575934,0,2016-05-30
90026,City Hotel,4,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,260.0,0,Transient-Party,121.0,0,0,0,0.2804192079815687,0,2016-05-30
90022,City Hotel,12,0,1,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,106.25,0,0,0,0.24008169114722264,0,2016-05-30
24753,Resort Hotel,71,0,2,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,UNK,0,Transient,81.69,1,0,0,0.021129165473078963,0,2016-05-30
24747,Resort Hotel,1,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,339.0,UNK,0,Transient,89.2,0,0,0,0.10614054236499264,0,2016-05-30
6255,Resort Hotel,290,0,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,95.04,0,3,0,0.0336837549071043,0,2016-05-30
24873,Resort Hotel,138,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,UNK,0,Contract,81.85,0,0,0,0.02430905568288485,0,2016-05-30
90037,City Hotel,9,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,131.0,0,2,0,0.31742791431075756,0,2016-05-30
24880,Resort Hotel,141,2,5,2,1.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,UNK,0,Transient-Party,85.33,0,1,0,0.030599576736953474,0,2016-05-30
90085,City Hotel,6,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,91.0,0,Transient,95.0,0,0,0,0.24147501656008422,0,2016-05-30
6256,Resort Hotel,235,1,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156.0,UNK,0,Transient-Party,83.0,0,1,0,0.011519950963129275,0,2016-05-30
24879,Resort Hotel,141,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,E,1,No Deposit,143.0,UNK,0,Transient,86.7,0,2,0,0.077066082673078,0,2016-05-30
24878,Resort Hotel,123,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,UNK,0,Transient,68.4,0,0,0,0.03941156880938543,0,2016-05-30
24877,Resort Hotel,141,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242.0,UNK,0,Transient-Party,71.17,0,1,0,0.025903560426580555,0,2016-05-30
90080,City Hotel,6,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,91.0,0,Transient,95.0,0,0,0,0.24147501656008422,0,2016-05-30
90088,City Hotel,4,0,2,1,0.0,0,BB,BEL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,260.0,0,Transient-Party,121.0,0,0,0,0.14188577348463718,0,2016-05-30
90090,City Hotel,14,0,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,97.75,0,1,0,0.38417654614140584,0,2016-05-30
90087,City Hotel,4,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,260.0,0,Transient-Party,121.0,0,0,0,0.2804192079815687,0,2016-05-30
24881,Resort Hotel,141,2,5,2,0.0,0,FB,GBR,Offline TA/TO,TA/TO,0,0,0,D,E,3,No Deposit,143.0,UNK,0,Transient,107.1,0,2,0,0.077066082673078,0,2016-05-30
90092,City Hotel,5,0,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,119.0,0,0,0,0.4124085330187564,0,2016-05-30
90093,City Hotel,5,0,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,119.0,0,0,0,0.4124085330187564,0,2016-05-30
90096,City Hotel,54,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,126.9,0,1,0,0.38417654614140584,0,2016-05-30
24883,Resort Hotel,35,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147.0,UNK,0,Transient,67.79,0,0,0,0.028538156774527697,0,2016-05-30
24875,Resort Hotel,146,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,69.17,0,1,0,0.048460938357186935,0,2016-05-30
25103,Resort Hotel,134,4,10,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,UNK,0,Transient,84.39,0,0,0,0.1313598865180312,0,2016-05-31
90387,City Hotel,93,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,127.15,1,0,0,0.025075210498994565,0,2016-05-31
90281,City Hotel,21,0,4,2,2.0,0,BB,HUN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,UNK,0,Transient,175.95,0,2,0,0.047406916997419876,0,2016-05-31
90279,City Hotel,111,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,UNK,0,Transient-Party,96.67,0,0,0,0.025333679055858604,0,2016-05-31
25108,Resort Hotel,134,4,10,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,UNK,0,Transient,84.39,0,0,0,0.1313598865180312,0,2016-05-31
25110,Resort Hotel,107,4,10,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,E,2,No Deposit,UNK,UNK,0,Transient-Party,90.08,1,0,0,0.01991105558534967,0,2016-05-31
25105,Resort Hotel,107,4,10,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,2,No Deposit,UNK,UNK,0,Transient-Party,104.06,1,0,0,0.020407728675431423,0,2016-05-31
24772,Resort Hotel,147,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,241.0,UNK,0,Transient,77.83,1,0,0,0.01071976695159645,0,2016-05-31
90077,City Hotel,36,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.1,0,2,0,0.3298132827942513,0,2016-05-31
90289,City Hotel,16,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,135.8,0,0,0,0.34546924344396795,0,2016-05-31
24781,Resort Hotel,252,0,2,2,0.0,0,BB,URY,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,UNK,0,Transient,92.0,1,2,0,0.004045826805091841,0,2016-05-31
90070,City Hotel,1,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,119.0,0,0,1,0.8183242677280954,0,2016-05-31
90238,City Hotel,26,0,3,2,0.0,1,BB,DEU,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,153.67,0,2,0,0.20574420962910078,0,2016-05-31
25090,Resort Hotel,107,4,10,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240.0,UNK,0,Transient,137.57,0,2,0,0.057392250321774925,0,2016-05-31
15227,Resort Hotel,99,4,10,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,E,E,0,No Deposit,UNK,UNK,0,Transient,119.76,1,2,0,0.031809937097945225,0,2016-05-31
24901,Resort Hotel,131,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,175.0,UNK,0,Transient,57.6,0,0,0,0.009402092627941637,0,2016-05-31
90404,City Hotel,142,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,83.78,0,1,0,0.07876674069493693,0,2016-05-31
90263,City Hotel,111,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,UNK,0,Transient-Party,96.67,0,0,0,0.025333679055858604,0,2016-05-31
90394,City Hotel,17,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,144.84,1,1,0,0.028636525661348198,0,2016-05-31
90308,City Hotel,15,0,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,120.18,0,1,0,0.3821057527318773,0,2016-05-31
90503,City Hotel,119,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,119.85,0,1,0,0.33613145148868123,0,2016-05-31
6288,Resort Hotel,30,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,90.0,0,0,1,0.5933528242697651,1,2016-05-31
90357,City Hotel,92,0,4,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9.0,UNK,0,Transient-Party,132.6,0,2,0,0.16533924955001664,0,2016-05-31
90356,City Hotel,92,0,4,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,UNK,0,Transient-Party,187.85,0,1,0,0.16972413093487532,0,2016-05-31
6295,Resort Hotel,217,1,4,2,0.0,0,HB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,UNK,0,Transient,148.0,0,0,0,0.07682531943058112,0,2016-05-31
6298,Resort Hotel,216,2,7,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,8.0,UNK,0,Transient,58.1,0,0,0,0.05120057955309014,0,2016-05-31
6296,Resort Hotel,235,1,4,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36.0,UNK,0,Transient,64.0,0,0,0,0.01075613596223437,0,2016-05-31
25111,Resort Hotel,134,4,10,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,UNK,0,Transient,76.5,0,0,0,0.08254513918422321,0,2016-05-31
90301,City Hotel,5,0,4,1,0.0,0,BB,CHL,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,126.0,0,0,0,0.3597060200689448,0,2016-05-31
15123,Resort Hotel,5,0,3,2,0.0,0,HB,PRT,Direct,Direct,1,1,6,E,E,0,No Deposit,UNK,UNK,0,Transient,115.0,1,4,0,0.02090473271778038,0,2016-05-31
24882,Resort Hotel,107,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,E,3,No Deposit,UNK,UNK,0,Transient-Party,77.75,0,0,0,0.48909130379999527,0,2016-05-31
90366,City Hotel,101,1,4,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,UNK,0,Transient,163.2,0,1,0,0.22414656969777438,0,2016-05-31
6275,Resort Hotel,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,83.0,0,Transient,57.0,0,0,1,0.6258401421787806,1,2016-05-31
6277,Resort Hotel,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,83.0,0,Transient,57.0,0,0,1,0.6333485079048362,1,2016-05-31
90325,City Hotel,23,0,4,1,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,137.65,0,1,0,0.20826394252760375,0,2016-05-31
90227,City Hotel,114,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient-Party,75.0,0,1,0,0.06686417724973284,0,2016-05-31
24843,Resort Hotel,128,0,4,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,D,E,0,No Deposit,250.0,UNK,0,Transient,76.5,0,0,0,0.07344289382440858,0,2016-05-31
90115,City Hotel,6,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,129.0,0,0,1,0.7172308357548606,0,2016-05-31
24937,Resort Hotel,119,2,7,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,95.0,0,1,0,0.05088426662549877,0,2016-05-31
24839,Resort Hotel,14,0,4,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,109.0,0,1,0,0.059044806969909616,0,2016-05-31
24936,Resort Hotel,132,2,7,3,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,E,G,1,No Deposit,71.0,UNK,0,Transient,138.17,0,1,0,0.08527544428685015,0,2016-05-31
90171,City Hotel,11,0,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,UNK,0,Transient,141.95,0,2,0,0.3782451008053204,0,2016-05-31
24896,Resort Hotel,137,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,UNK,0,Transient,59.31,0,0,0,0.04976133191667849,0,2016-05-31
14425,Resort Hotel,1,0,1,1,0.0,0,BB,UNK,Direct,Direct,0,0,2,A,A,0,No Deposit,UNK,UNK,0,Transient,75.0,0,0,0,0.4840773669060545,0,2016-05-31
88286,City Hotel,7,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,2,No Deposit,UNK,221.0,0,Transient,104.0,0,0,1,0.5463795596166832,0,2016-05-31
24734,Resort Hotel,179,0,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,251.0,UNK,0,Transient-Party,78.0,0,0,0,0.03244439532072729,0,2016-05-31
24736,Resort Hotel,179,0,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,251.0,UNK,0,Transient-Party,78.0,0,0,0,0.03244439532072729,0,2016-05-31
24740,Resort Hotel,125,0,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,57.6,1,0,0,0.011612395694202861,0,2016-05-31
90076,City Hotel,9,0,1,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,97.02,0,1,0,0.0628553600205007,0,2016-05-31
24876,Resort Hotel,107,2,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,82.0,0,2,0,0.048460938357186935,0,2016-05-31
24742,Resort Hotel,0,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,UNK,0,Transient,77.0,1,1,0,0.046004813125956126,0,2016-05-31
24743,Resort Hotel,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,169.0,0,Transient,65.0,0,0,1,0.6421038246848029,0,2016-05-31
24745,Resort Hotel,2,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,82.0,1,0,0,0.06340826740878801,0,2016-05-31
24735,Resort Hotel,179,0,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,251.0,UNK,0,Transient-Party,78.0,0,0,0,0.03244439532072729,0,2016-05-31
90075,City Hotel,0,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,119.0,0,0,0,0.4032355903244641,0,2016-05-31
90084,City Hotel,60,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,116.1,0,1,0,0.38417654614140584,0,2016-05-31
90154,City Hotel,25,0,2,1,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,104.0,0,0,0,0.06821502368214849,0,2016-05-31
84783,City Hotel,8,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,6,A,A,0,No Deposit,UNK,219.0,0,Transient,98.0,1,1,0,0.044293433292701904,0,2016-05-31
24960,Resort Hotel,146,2,8,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,72.0,0,1,1,0.5297169971714405,0,2016-05-31
24885,Resort Hotel,100,2,4,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,UNK,0,Transient,117.9,0,0,0,0.07611357082982245,0,2016-05-31
24965,Resort Hotel,197,2,8,2,0.0,0,Undefined,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,40.0,UNK,0,Transient,114.9,0,0,0,0.021309732185958875,0,2016-05-31
24967,Resort Hotel,197,2,8,2,0.0,0,Undefined,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,40.0,UNK,0,Transient,114.9,0,0,0,0.021309732185958875,0,2016-05-31
24867,Resort Hotel,189,1,4,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36.0,UNK,0,Transient,51.84,0,0,0,0.0264677077851938,0,2016-05-31
24865,Resort Hotel,197,1,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,UNK,0,Transient,72.0,0,1,0,0.04114012752749906,0,2016-05-31
90141,City Hotel,38,0,2,1,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,99.0,0,0,0,0.24008169114722264,0,2016-05-31
90155,City Hotel,25,0,2,1,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,104.0,0,1,0,0.060594694622917424,0,2016-05-31
90078,City Hotel,38,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.1,0,1,0,0.4886091396328768,0,2016-05-31
83096,City Hotel,13,0,2,1,0.0,0,BB,PRT,Complementary,Corporate,1,3,5,A,A,0,No Deposit,UNK,72.0,0,Transient,0.0,0,1,0,0.31409714247716036,0,2016-05-31
90146,City Hotel,44,0,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,93.6,0,1,0,0.24550231259985988,0,2016-05-31
13900,Resort Hotel,2,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,1,6,A,C,0,No Deposit,UNK,81.0,0,Transient,71.0,1,2,0,0.03112511121930873,0,2016-05-31
23032,Resort Hotel,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,UNK,154.0,0,Transient,70.0,1,0,0,0.011336511695638318,0,2016-05-31
24942,Resort Hotel,146,2,7,2,0.0,0,HB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,UNK,0,Transient,100.8,0,1,0,0.040349785307010805,0,2016-05-31
90083,City Hotel,0,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,116.1,0,1,1,0.7987391885105374,0,2016-05-31
23800,Resort Hotel,7,0,2,1,0.0,0,BB,PRI,Corporate,Corporate,1,0,2,A,A,0,No Deposit,UNK,154.0,0,Transient,58.0,0,0,0,0.10157629350043944,0,2016-05-31
83371,City Hotel,5,0,1,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,D,D,0,No Deposit,UNK,UNK,0,Transient,80.0,1,2,0,0.03338314994918261,0,2016-05-31
90125,City Hotel,45,0,1,2,0.0,1,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,UNK,0,Transient,125.1,0,2,0,0.21514544241390285,0,2016-05-31
80600,City Hotel,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,2,5,A,A,0,No Deposit,UNK,40.0,0,Transient,67.0,1,0,0,0.032944182922377524,0,2016-05-31
24741,Resort Hotel,125,0,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,57.6,0,0,0,0.10074612172567217,0,2016-05-31
