Index,is_canceled
30356,0
30358,0
30359,0
14560,0
30440,0
30711,0
30725,0
30279,0
30406,0
30286,0
102241,0
102084,0
102085,0
102217,0
102199,0
102208,0
30714,0
102083,0
102224,0
102100,0
30551,0
102081,0
30550,0
60770,1
30552,0
102202,0
102197,0
101889,0
102230,0
102119,0
30400,0
102151,0
30421,0
30422,0
102322,0
30463,0
101973,0
101974,0
9375,1
30461,0
30478,0
101976,0
101992,0
30455,0
101983,0
101978,0
101950,0
30398,0
102370,0
30536,0
30535,0
30346,0
102126,0
102132,0
76710,0
102136,0
30675,0
102173,0
102048,0
102143,0
30504,0
102273,0
102274,0
102145,0
17367,0
102164,0
102163,0
102187,0
30483,0
30482,0
30116,0
102102,0
102146,0
102168,0
102169,0
102144,0
102142,0
102141,0
102140,0
102177,0
102178,0
102139,0
102138,0
102181,0
102182,0
102135,0
102134,0
102147,0
102127,0
102148,0
102160,0
30607,0
30605,0
9376,1
102152,0
102154,0
102156,0
102158,0
102159,0
102149,0
60781,1
102125,0
102118,0
102104,0
60788,1
102123,0
102117,0
102116,0
30613,0
102115,0
102114,0
102113,0
102112,0
102111,0
102110,0
102109,0
102107,0
102106,0
102105,0
102108,0
102195,0
102189,0
102051,0
30514,0
102264,0
102263,0
102262,0
102261,0
30618,0
94311,0
30524,0
102058,0
102059,0
102060,0
102062,0
102063,0
102188,0
102064,0
102065,0
102067,0
102249,0
102068,0
102069,0
102070,0
78572,0
30511,0
18639,0
102040,0
102038,0
102304,0
30439,0
30438,0
30450,0
30453,0
30437,0
30456,0
30460,0
30442,0
102326,0
102324,0
102245,0
102005,0
102010,0
102011,0
102012,0
23787,0
102013,0
102018,0
102022,0
14638,0
14963,0
16389,0
17917,0
81155,0
102071,0
102243,0
102219,0
102218,0
102216,0
29944,0
102098,0
30577,0
102214,0
102097,0
102096,0
102213,0
102220,0
30545,0
102211,0
102204,0
102095,0
30611,0
102206,0
102210,0
102094,0
30585,0
102092,0
102209,0
102091,0
102093,0
102313,0
102229,0
102240,0
102072,0
102190,0
102073,0
102074,0
30962,0
102075,0
102076,0
102101,0
102225,0
102077,0
102193,0
102078,0
102079,0
102080,0
102198,0
102231,0
102099,0
102200,0
30558,0
102335,0
102344,0
9387,1
102089,0
94793,0
102066,0
102120,0
102124,0
102128,0
102129,0
102415,0
102130,0
102133,0
102057,0
102052,0
20426,0
28878,0
90040,1
102036,0
16935,0
15052,0
102103,0
21767,0
14159,0
99052,0
102122,0
102303,0
102215,0
102266,0
60818,1
60819,1
102267,0
60805,1
102272,0
102183,0
23042,0
102244,0
30706,0
30452,0
102246,0
102292,0
102248,0
30459,0
102207,0
101237,0
102254,0
102201,0
30749,0
102192,0
23080,0
30515,0
30499,0
30497,0
83519,0
102284,0
30451,0
30498,0
102176,0
22272,0
30487,0
102417,0
102277,0
98915,0
25713,0
30476,0
102291,0
102366,0
30475,0
102305,0
30474,0
84786,0
30472,0
30470,0
102349,0
102285,0
88343,0
30465,0
102239,0
102238,0
30640,0
102236,0
102290,0
102383,0
102289,0
102259,0
16743,0
102278,0
102279,0
102280,0
102281,0
102283,0
102235,0
30494,0
17789,0
30664,0
102373,0
102348,0
30660,0
30658,0
102054,0
31404,0
102276,0
102275,0
30479,0
102257,0
102055,0
22200,0
30560,0
60828,1
60835,1
60836,1
102308,0
102180,0
102175,0
30559,0
102174,0
102171,0
102167,0
102166,0
102165,0
102162,0
102161,0
9395,1
9392,1
9390,1
102336,0
102172,0
60825,1
60826,1
102226,0
102223,0
102221,0
20351,0
102288,0
102212,0
102430,0
30715,0
30740,0
102203,0
83977,0
30862,0
102194,0
82501,0
102186,0
102310,0
60821,1
102191,0
60820,1
102397,0
102323,0
24366,0
30117,0
102184,0
102337,0
102327,0
102331,0
102332,0
102330,0
102294,0
102295,0
102334,0
102333,0
102234,0
98256,0
102155,0
102157,0
25136,0
22301,0
102232,0
102237,0
102247,0
102250,0
102321,0
102251,0
102253,0
102256,0
23238,0
89854,0
18011,0
17554,0
14678,0
96207,0
102252,0
102339,0
30622,0
102445,0
30553,0
30549,0
102440,0
30691,0
94292,0
30907,0
94291,1
102301,0
30562,0
102439,0
102422,0
102421,0
102427,0
30924,0
30612,0
30602,0
102419,0
30574,0
102436,0
102437,0
102438,0
102385,0
102384,0
102381,0
102382,0
102463,0
30462,0
102460,0
102350,0
30621,0
102346,0
102340,0
30490,0
102411,0
30493,0
30529,0
102400,0
102403,0
30513,0
30492,0
30509,0
30510,0
30495,0
30496,0
60860,0
30505,0
102406,0
30506,0
102371,0
102423,0
30597,0
102307,0
102524,0
30593,0
102418,0
30616,0
102500,0
30588,0
102255,0
30527,0
102306,0
30526,0
30525,0
102450,0
102268,0
102269,0
102271,0
30502,0
30500,0
30620,0
102282,0
30666,0
102286,0
102287,0
102461,0
102459,0
102458,0
102293,0
102457,0
102297,0
102298,0
102299,0
102300,0
30533,0
30534,0
30537,0
30538,0
102425,0
30587,0
30586,0
30584,0
30583,0
102429,0
30579,0
102431,0
102433,0
30575,0
30573,0
30572,0
30617,0
30571,0
30570,0
102434,0
102435,0
102228,0
30561,0
102446,0
102475,0
30547,0
30546,0
30541,0
30540,0
102338,0
18746,0
102314,0
60920,1
19671,0
26113,0
102315,0
60910,1
60923,1
102390,0
102341,0
102342,0
102347,0
102352,0
102329,0
102328,0
102353,0
102354,0
102355,0
102356,0
102357,0
102358,0
102363,0
102365,0
102367,0
102368,0
102372,0
102389,0
102388,0
102387,0
102386,0
102380,0
102379,0
102377,0
102376,0
102316,0
102375,0
102374,0
102317,0
102318,0
14604,0
60894,1
102391,0
102392,0
102393,0
102394,0
102395,0
102398,0
102563,0
102399,0
102401,0
102404,0
102405,0
20505,0
102407,0
102408,0
102410,0
102412,0
102413,0
102414,0
102309,0
102531,0
102396,0
102899,0
102312,0
102311,0
20468,0
102432,0
102455,0
102416,0
102464,0
102345,0
102532,0
102343,0
102474,0
102325,0
102462,0
102533,0
102471,0
102538,0
102351,0
102509,0
102590,0
102567,0
102470,0
102523,0
102451,0
102466,0
102420,0
102378,0
102428,0
102550,0
102525,0
102369,0
102499,0
102441,0
102424,0
102465,0
102362,0
102361,0
102360,0
102359,0
102320,0
102453,0
102296,0
30615,0
30604,0
30603,0
30599,0
30596,0
30595,0
30594,0
30592,0
30591,0
30590,0
30589,0
30748,0
60934,1
30744,0
30557,0
30554,0
30630,0
30519,0
89355,0
30619,0
102892,0
20277,0
30614,0
30555,0
30556,0
30642,0
30518,0
30563,0
30517,0
30564,0
30565,0
30566,0
30581,0
102454,0
30713,0
30580,0
30578,0
30582,0
30712,0
30569,0
102258,0
102185,0
21571,0
30568,0
30567,0
30576,0
30629,0
30634,0
30244,0
30627,0
102546,0
102548,0
102552,0
102456,0
102553,0
102409,0
30635,0
30700,0
30641,0
102510,0
102426,0
102498,0
102521,0
102522,0
30608,0
102530,0
102534,0
30636,0
30701,0
102480,0
102477,0
102539,0
102476,0
30698,0
102472,0
30688,0
30671,0
102536,0
102517,0
102565,0
102557,0
60954,1
102613,0
102615,0
60965,1
102402,0
102633,0
102655,0
14079,0
102658,0
102684,0
102566,0
102558,0
102583,0
102597,0
102599,0
102600,0
102449,0
30609,0
60995,1
99945,0
23574,0
14137,0
102448,0
14550,0
29403,0
29130,0
21497,0
102447,0
60984,1
76711,0
30118,0
92957,0
92945,0
60981,1
102442,0
102443,0
102444,0
60969,1
24398,0
102467,0
30843,0
102452,0
79779,0
91397,0
102671,0
102650,0
102617,0
102606,0
102603,0
102596,0
102595,0
102591,0
102587,0
102585,0
102580,0
102579,0
102564,0
102556,0
102555,0
94221,0
102554,0
30695,0
30624,0
30689,0
30663,0
30656,0
30655,0
30654,0
30653,0
30652,0
30651,0
30649,0
30648,0
30647,0
30646,0
30644,0
30637,0
30633,0
30632,0
30631,0
30628,0
30626,0
30623,0
102549,0
30692,0
102478,0
102535,0
102529,0
102508,0
102528,0
102527,0
102484,0
102537,0
102520,0
102504,0
102503,0
102502,0
102497,0
102490,0
102469,0
102516,0
102468,0
102526,0
102543,0
102542,0
102547,0
30696,0
30471,0
102505,0
30849,0
30851,0
102501,0
102514,0
81090,0
30638,0
30639,0
30643,0
30645,0
102489,0
102486,0
102485,0
102518,0
30650,0
102496,0
86267,0
102515,0
30750,0
14213,0
30837,0
102511,0
102691,0
30726,0
14318,0
30804,0
102483,0
30719,0
102481,0
30682,0
89356,0
102482,0
102610,0
61025,1
21050,0
84787,0
102513,0
94293,0
102593,0
102592,0
30687,0
102584,0
102540,0
102541,0
82051,0
102771,0
93816,0
102519,0
30680,0
102479,0
30657,0
30659,0
30661,0
30662,0
30665,0
30667,0
30670,0
30673,0
30674,0
102631,0
102630,0
96793,0
102628,0
102629,0
102621,0
30679,0
102623,0
102622,0
30677,0
30676,0
30678,0
102784,0
102737,0
102735,0
102804,0
102734,0
61029,1
95893,0
14919,0
102742,0
102551,0
30814,0
102602,0
102601,0
30685,0
102589,0
102588,0
102581,0
102578,0
102577,0
102576,0
102575,0
30684,0
102574,0
102572,0
102571,0
102570,0
102569,0
30690,0
102562,0
102561,0
102559,0
102544,0
102545,0
30826,0
102605,0
102573,0
102608,0
102607,0
102803,0
9451,1
9448,1
30707,0
30705,0
102609,0
30699,0
30683,0
30735,0
30694,0
102627,0
102612,0
30681,0
9453,1
31133,0
30926,0
30831,0
30835,0
30844,0
30899,0
30900,0
30901,0
30902,0
30906,0
30909,0
30910,0
30914,0
30916,0
30919,0
30927,0
30830,0
30810,0
30788,0
30697,0
30702,0
30703,0
30704,0
30708,0
30709,0
30710,0
30716,0
30717,0
30720,0
30724,0
30730,0
30736,0
30738,0
30742,0
30746,0
30786,0
30802,0
102906,0
102796,0
102618,0
102791,0
102619,0
102620,0
102635,0
102625,0
102690,0
102708,0
102663,0
102713,0
102657,0
102654,0
102705,0
102634,0
102648,0
102681,0
102699,0
102640,0
102639,0
102637,0
102656,0
102716,0
102701,0
102719,0
102732,0
102717,0
102594,0
102683,0
102582,0
102723,0
102738,0
102722,0
102568,0
102741,0
102786,0
102604,0
102598,0
102700,0
102694,0
102695,0
102696,0
30747,0
102697,0
102698,0
102682,0
30741,0
30745,0
30739,0
30734,0
102685,0
30723,0
30721,0
102688,0
102689,0
30727,0
30728,0
102693,0
30729,0
30731,0
30732,0
30733,0
30718,0
61091,1
102692,0
102686,0
102904,0
30795,0
102702,0
30817,0
30818,0
30819,0
30820,0
30821,0
30822,0
102711,0
102712,0
102714,0
102720,0
102721,0
14183,0
14460,0
102736,0
102746,0
20883,0
102776,0
102777,0
102780,0
30816,0
30815,0
30812,0
30811,0
30784,0
30785,0
102703,0
30787,0
30789,0
30790,0
30792,0
30793,0
30794,0
30751,0
30797,0
30799,0
30800,0
30801,0
30803,0
102706,0
30805,0
30807,0
30809,0
102707,0
30798,0
102679,0
61147,1
61150,1
102626,0
30693,0
30686,0
102614,0
102616,0
102680,0
61154,1
102668,0
102669,0
102670,0
102672,0
102673,0
102674,0
102781,0
102676,0
102677,0
102678,0
102667,0
102666,0
102661,0
102659,0
61161,1
61163,1
102636,0
102638,0
102642,0
102643,0
102644,0
102645,0
102646,0
102647,0
102649,0
102651,0
102652,0
102653,0
102641,0
30946,0
30845,0
31005,0
102834,0
102793,0
102785,0
102790,0
102788,0
9462,1
102789,0
102787,0
102802,0
30758,0
98365,0
30759,0
30760,0
30761,0
30762,0
30763,0
30765,0
30766,0
102829,0
30757,0
102840,0
30754,0
102879,0
102675,0
102867,0
102862,0
102687,0
102611,0
30755,0
102838,0
84559,0
102836,0
102835,0
30743,0
30767,0
30752,0
102837,0
30768,0
30771,0
30770,0
30806,0
30808,0
102807,0
30813,0
102801,0
102798,0
102797,0
103077,0
102794,0
102709,0
30828,0
30832,0
30834,0
102792,0
30839,0
30840,0
30823,0
30796,0
102820,0
30791,0
102880,0
30772,0
30773,0
30774,0
30775,0
30776,0
30777,0
30778,0
30779,0
30780,0
30781,0
30782,0
30783,0
102828,0
102704,0
102824,0
102823,0
30769,0
102883,0
102664,0
102632,0
102624,0
102951,0
102897,0
102660,0
102662,0
102665,0
102887,0
61172,1
102715,0
30753,0
102760,0
30864,0
102757,0
102756,0
102749,0
102748,0
102747,0
102744,0
18148,0
102733,0
102727,0
30847,0
102731,0
102925,0
102730,0
102729,0
102724,0
102725,0
102726,0
30863,0
102768,0
102728,0
30856,0
30948,0
30949,0
30854,0
30950,0
30951,0
30963,0
30939,0
30848,0
30964,0
30852,0
102782,0
102775,0
30965,0
102779,0
102774,0
61217,1
61221,1
76712,0
102885,0
102772,0
102865,0
30915,0
102866,0
102864,0
30960,0
102861,0
102860,0
102854,0
102847,0
102845,0
102844,0
102843,0
102783,0
30911,0
102870,0
30925,0
102929,0
102916,0
30933,0
102908,0
30937,0
102750,0
102751,0
102752,0
102755,0
102911,0
102758,0
102759,0
102912,0
102778,0
102893,0
9507,1
102918,0
102891,0
102886,0
30846,0
102809,0
30824,0
102718,0
30764,0
30756,0
102799,0
30827,0
30829,0
30861,0
102813,0
30833,0
30836,0
30850,0
102926,0
102832,0
30841,0
102827,0
102806,0
102819,0
30873,0
30874,0
102821,0
102822,0
102889,0
31043,0
102818,0
102817,0
102890,0
102811,0
102902,0
30872,0
30875,0
102826,0
30877,0
30895,0
30894,0
30893,0
30892,0
30891,0
30890,0
30889,0
30888,0
30887,0
30886,0
30885,0
30884,0
84901,0
30883,0
14445,0
30881,0
30880,0
30879,0
102917,0
102825,0
30878,0
30876,0
30871,0
20096,0
30928,0
102763,0
102764,0
102765,0
102766,0
102767,0
102769,0
102770,0
102773,0
30825,0
102762,0
102710,0
102910,0
30855,0
102940,0
30952,0
102905,0
102932,0
102961,0
102761,0
102795,0
102800,0
29157,0
102915,0
102739,0
102740,0
31010,0
30896,0
102743,0
30870,0
102745,0
31006,0
95393,0
102914,0
30869,0
30868,0
102753,0
102754,0
30867,0
103181,0
103180,0
103179,0
30866,0
30897,0
30882,0
61224,1
102881,0
102920,0
86322,0
102884,0
29945,0
102871,0
31053,0
102869,0
31051,0
98355,0
102882,0
102863,0
14219,0
14266,0
102856,0
102855,0
102848,0
102830,0
102831,0
79015,0
102842,0
102922,0
102833,0
98366,0
102919,0
30119,0
61241,1
102967,0
102859,0
102936,0
102970,0
102935,0
103296,0
102924,0
30853,0
97841,0
14150,0
25137,0
13831,0
103028,0
30865,0
102868,0
84788,1
102858,0
30842,0
30838,0
103136,0
102846,0
30940,0
102950,0
102931,0
102841,0
30857,0
30913,0
102955,0
102927,0
30959,0
30858,0
9525,1
30860,0
102839,0
102586,0
102857,0
102957,0
102901,0
102900,0
102894,0
30923,0
102815,0
30921,0
102816,0
15360,0
102814,0
102874,0
102805,0
31054,0
9519,0
61244,1
82413,0
61245,1
102808,0
20427,0
20404,0
61249,1
61250,1
84750,0
102810,0
19164,0
30968,0
30993,0
30942,0
30941,0
30938,0
30994,0
30995,0
30998,0
30999,0
9529,1
30930,0
31027,0
31038,0
30920,0
30918,0
31039,0
30917,0
30912,0
30908,0
31047,0
30903,0
9531,1
30970,0
102974,0
102983,0
103037,0
103038,0
102933,0
102934,0
102938,0
102939,0
103107,0
103049,0
102979,0
102978,0
102976,0
103060,0
102948,0
102952,0
102953,0
102954,0
103089,0
103071,0
102923,0
103150,0
102986,0
103115,0
103015,0
103014,0
103004,0
102812,0
102849,0
102850,0
102852,0
23043,0
102872,0
102973,0
102873,0
102876,0
102877,0
102878,0
102888,0
102895,0
102896,0
102907,0
103032,0
102909,0
102875,0
102972,0
103064,0
102959,0
102971,0
103081,0
103002,0
103010,0
103129,0
82060,0
31284,0
103146,0
103005,0
103006,0
103149,0
30200,0
103007,0
30943,0
103009,0
30944,0
103003,0
30961,0
103011,0
30945,0
30958,0
103008,0
102982,0
103000,0
102969,0
14900,0
17722,0
31128,0
102975,0
30922,0
102980,0
102981,0
30966,0
30931,0
19560,0
30934,0
102984,0
102988,0
102990,0
102991,0
102992,0
102994,0
102995,0
103183,0
102997,0
102998,0
102999,0
103001,0
30969,0
103122,0
30972,0
103044,0
103043,0
103042,0
103041,0
103110,0
103113,0
103036,0
103035,0
103034,0
103033,0
31042,0
103031,0
103030,0
103029,0
31035,0
103026,0
103025,0
103109,0
103045,0
103047,0
103048,0
103074,0
103076,0
31130,0
103083,0
31131,0
103085,0
103087,0
31132,0
103024,0
103090,0
103065,0
103063,0
103062,0
103061,0
103097,0
103054,0
31069,0
103050,0
103070,0
103023,0
103022,0
31026,0
30990,0
30989,0
30988,0
30987,0
30986,0
30985,0
30984,0
30983,0
30991,0
30982,0
30980,0
30979,0
30978,0
30977,0
30976,0
30975,0
30974,0
30973,0
30981,0
30971,0
30992,0
76713,0
31025,0
31024,0
31022,0
31021,0
103021,0
31016,0
31014,0
31012,0
103013,0
103018,0
103016,0
31008,0
31007,0
31003,0
31002,0
31001,0
102966,0
78286,0
103017,0
14324,0
102964,0
61375,1
99497,0
31127,0
102930,0
102928,0
102921,0
102913,0
102903,0
102898,0
102853,0
102937,0
9533,1
103260,0
96208,0
30904,0
102956,0
102949,0
102945,0
102960,0
102963,0
102962,0
102947,0
103040,0
31052,0
103112,0
103039,0
103082,0
82069,0
102996,0
103069,0
103288,0
21776,0
103116,0
103117,0
103075,0
30947,0
82064,0
103027,0
103168,0
102968,0
103072,0
103080,0
103079,0
98928,0
102989,0
102944,0
102943,0
31147,0
102942,0
102941,0
103091,0
103262,0
103098,0
103058,0
103100,0
103057,0
103084,0
103056,0
102946,0
103053,0
30935,0
30936,0
31168,0
102985,0
103086,0
31061,0
102987,0
102958,0
102977,0
103055,0
31074,0
30996,0
103118,0
103128,0
103137,0
103135,0
30953,0
30954,0
30955,0
30957,0
30967,0
103019,0
31015,0
103120,0
103121,0
103152,0
31020,0
31000,0
30997,0
61423,1
31023,0
102965,0
61424,1
103020,0
31248,0
31165,0
103067,0
103012,0
103051,0
103052,0
31162,0
31154,0
103046,0
102993,0
103059,0
31142,0
103068,0
9555,1
103124,0
31125,0
31046,0
31048,0
103170,0
31050,0
88834,0
103199,0
31056,0
103202,0
18747,0
103126,0
14617,0
14295,0
103127,0
31068,0
21262,0
103130,0
103114,0
103171,0
31009,0
103119,0
31011,0
31013,0
31017,0
31019,0
31028,0
31030,0
31031,0
31032,0
31033,0
31034,0
31036,0
31037,0
103176,0
103125,0
31004,0
103263,0
103132,0
103094,0
103093,0
103092,0
61427,1
103088,0
77164,0
103078,0
31123,0
103139,0
103131,0
103073,0
31075,0
81489,0
103148,0
103144,0
103095,0
103140,0
103096,0
103175,0
80578,0
18418,0
103178,0
103194,0
14561,0
30905,0
97728,0
61447,0
102227,0
77136,0
103177,0
77132,0
103105,0
31071,0
103123,0
31155,0
31091,0
103108,0
31041,0
31044,0
103102,0
103101,0
103103,0
31077,0
31076,0
31172,0
31049,0
103104,0
31111,0
103106,0
103099,0
103269,0
31070,0
61452,1
31124,0
98810,1
98809,1
31101,0
31134,0
31097,0
31096,0
30610,0
31139,0
31141,0
31093,0
31144,0
31145,0
31089,0
31088,0
102491,0
31087,0
31082,0
31073,0
61453,1
31158,0
103156,0
31067,0
103209,0
31058,0
30929,0
103151,0
103203,0
31057,0
103153,0
31326,0
31055,0
103111,0
103133,0
103189,0
31045,0
31040,0
103174,0
78596,0
103134,0
103212,0
103167,0
103215,0
31063,0
103138,0
103213,0
103142,0
103143,0
103141,0
14311,0
14319,0
103226,0
31062,0
103222,0
103145,0
103147,0
80579,0
24701,0
99053,0
24401,0
9570,1
31896,0
21314,0
78329,0
15280,0
18419,0
19354,0
25845,0
20381,0
14173,0
95394,0
21051,0
15053,0
31171,0
94294,0
103254,0
103218,0
31112,0
31113,0
103173,0
103283,0
103217,0
103285,0
31118,0
92541,0
103216,0
103237,0
103240,0
103211,0
103172,0
103229,0
103310,0
103169,0
103166,0
92060,0
103154,0
103160,0
103155,0
103157,0
103248,0
103249,0
31081,0
103193,0
103506,0
31160,0
31065,0
31066,0
31072,0
103190,0
31080,0
31102,0
103187,0
103159,0
103220,0
31098,0
31095,0
31084,0
31092,0
103242,0
31094,0
31090,0
31173,0
103356,0
103201,0
103376,0
103374,0
103200,0
103198,0
14475,0
29085,0
99498,0
103291,0
90034,0
13903,0
61481,1
31211,0
15060,0
61479,1
103258,0
103272,0
13973,0
103295,0
103297,0
18615,0
103318,0
103208,0
61480,1
14021,0
103191,0
103196,0
31119,0
31117,0
31116,0
31115,0
31114,0
103197,0
31108,0
31106,0
31105,0
31103,0
31322,0
103235,0
9572,1
31086,0
31085,0
31220,0
31079,0
31078,0
103231,0
78710,0
102487,0
31122,0
31126,0
31109,0
14155,0
103195,0
103192,0
20554,0
103188,0
31129,0
103185,0
103184,0
103182,0
31152,0
76714,0
21119,0
31138,0
14059,0
22302,0
88302,0
31149,0
31146,0
31300,0
31302,0
13941,0
31203,0
31206,0
103319,0
31177,0
31175,0
31170,0
31169,0
31166,0
31153,0
31151,0
31150,0
31183,0
31148,0
31137,0
31136,0
31135,0
31100,0
31099,0
30491,0
103502,0
92832,0
31143,0
103339,0
103273,0
103275,0
103257,0
103259,0
103261,0
103268,0
103270,0
31291,0
103206,0
31251,0
31214,0
103221,0
103219,0
103214,0
103210,0
103207,0
103205,0
103204,0
31698,0
20551,0
81426,0
14529,0
31219,0
31280,0
9579,1
103256,0
31223,0
103266,0
103267,0
103271,0
103276,0
103280,0
103284,0
103290,0
103292,0
103293,0
103294,0
103255,0
103253,0
103250,0
103251,0
31253,0
31502,0
31226,0
103243,0
103244,0
103227,0
103252,0
103225,0
103224,0
103223,0
31224,0
103245,0
103246,0
103247,0
14659,0
31217,0
103306,0
103305,0
22095,0
25138,0
31156,0
31157,0
31159,0
31161,0
31163,0
31164,0
20194,0
26148,0
31174,0
31176,0
31182,0
103314,0
103315,0
103316,0
18967,0
103298,0
31254,0
103361,0
103365,0
31200,0
31195,0
31188,0
31184,0
31201,0
103309,0
31167,0
103232,0
31205,0
103228,0
31204,0
103238,0
103241,0
103233,0
103234,0
14076,0
31271,0
103236,0
31317,0
61530,1
103239,0
31210,0
31265,0
31208,0
103230,0
31267,0
31202,0
103343,0
31187,0
31186,0
19434,0
103342,0
31198,0
31199,0
103341,0
31185,0
31189,0
103346,0
103347,0
103348,0
31193,0
31275,0
31196,0
31194,0
19439,0
31191,0
103372,0
31192,0
31190,0
31197,0
31314,0
31181,0
31297,0
31296,0
31218,0
31221,0
31222,0
31225,0
31227,0
103416,0
103425,0
103426,0
31985,0
92958,0
103454,0
31233,0
9587,1
31180,0
31179,0
31178,0
19485,0
31209,0
103340,0
19441,0
9592,1
9589,1
31274,0
61583,1
103278,0
14553,0
61589,1
31207,0
31268,0
76715,0
103265,0
103274,0
31241,0
79670,0
103313,0
103279,0
103311,0
18576,0
103281,0
103307,0
31344,0
103304,0
103303,0
103286,0
103287,0
103289,0
103277,0
103324,0
61592,1
31245,0
103336,0
103335,0
103334,0
103333,0
103332,0
31213,0
31532,0
31212,0
31347,0
82502,0
61587,1
103328,0
31236,0
31216,0
103593,0
31257,0
31231,0
31215,0
31249,0
31229,0
31228,0
92946,0
103338,0
103420,0
31250,0
103422,0
103264,0
61600,1
103424,0
31435,0
103299,0
103399,0
103396,0
103389,0
103386,0
103385,0
103380,0
103379,0
103377,0
103369,0
103364,0
103400,0
103363,0
103355,0
103330,0
103353,0
103351,0
103350,0
103349,0
103331,0
103344,0
31429,0
103337,0
103329,0
103401,0
103388,0
103354,0
103406,0
103312,0
103308,0
103302,0
31339,0
103402,0
103301,0
103300,0
103407,0
103326,0
14267,0
103415,0
103362,0
103327,0
103360,0
103417,0
103418,0
103358,0
103357,0
77165,0
103320,0
29287,0
103323,0
103431,0
103352,0
103447,0
30625,0
31235,0
81388,0
103345,0
103321,0
103410,0
103403,0
95894,0
61609,1
61608,1
103408,0
103375,0
88635,0
103404,0
103393,0
103390,0
103387,0
103186,0
14639,0
103384,0
103381,0
103322,0
103397,0
103414,0
31234,0
31324,0
31370,0
31371,0
9604,1
31279,0
31395,0
31406,0
31316,0
31294,0
84704,0
9606,1
31346,0
94222,0
31301,0
31303,0
31308,0
31309,0
31310,0
31335,0
31334,0
31258,0
31252,0
31318,0
31359,0
31247,0
31237,0
31240,0
31239,0
31242,0
31323,0
31230,0
31232,0
31246,0
103522,0
103371,0
103370,0
103368,0
103366,0
103503,0
103359,0
31436,0
103411,0
103500,0
21768,0
31338,0
96209,0
103373,0
31503,0
103412,0
103413,0
103395,0
16936,0
21764,0
88636,0
103419,0
9610,1
103505,0
103378,0
103504,0
31255,0
103465,0
103421,0
31276,0
89357,1
31270,0
31367,0
84789,0
31269,0
31263,0
103487,0
31262,0
31261,0
31259,0
31256,0
103661,0
31266,0
9612,1
31401,0
61627,1
103481,0
96286,0
103432,0
31400,0
103317,0
103434,0
14125,1
31402,0
31290,0
103463,0
103444,0
31286,0
89358,1
103439,0
103458,0
103457,0
94046,0
31059,0
101243,0
103453,0
103446,0
103443,0
103455,0
103451,0
31376,0
9630,1
89359,0
89360,0
31515,0
89361,0
31516,0
31377,0
20844,0
31407,0
78330,0
103398,0
25139,0
103394,0
103392,0
103391,0
103383,0
103382,0
83305,0
31336,0
103473,0
9623,1
31420,0
31414,0
31413,0
31412,0
9625,1
103474,0
103476,0
103499,0
31319,0
31272,0
31277,0
31312,0
31278,0
31281,0
31285,0
103604,0
103603,0
31295,0
103535,0
31298,0
103475,0
103555,0
103554,0
103606,0
103493,0
14494,0
94295,0
103480,0
103479,0
103478,0
103485,0
103477,0
103484,0
23096,0
31575,0
31397,0
31389,0
31388,0
31387,0
31386,0
31385,0
31677,0
31457,0
31456,0
31449,0
31448,0
31444,0
31442,0
31676,0
31434,0
31433,0
90041,1
31381,0
31292,0
31379,0
91006,0
61663,1
31705,0
31702,0
31380,0
14448,0
23239,0
61675,1
31458,0
31804,0
9631,1
31459,0
103405,0
103517,0
103486,0
103498,0
103427,0
103428,0
103429,0
103430,0
103488,0
103526,0
103534,0
22050,0
103533,0
103433,0
103532,0
103495,0
103435,0
103436,0
103437,0
103490,0
103445,0
88637,0
103489,0
103494,0
103530,0
31320,0
31469,0
31465,0
103514,0
103471,0
31464,0
31315,0
103545,0
103409,0
103462,0
103461,0
31313,0
31460,0
31463,0
103438,0
103513,0
103728,0
88835,0
103497,0
103511,0
103510,0
91553,0
31598,0
103423,0
103512,0
103549,0
31330,0
103483,0
19521,0
103482,0
103464,0
31618,0
9646,1
31325,0
19307,0
14000,0
103472,0
103440,0
103713,0
31329,0
103492,0
31328,0
29408,0
103450,0
103691,0
31630,0
103678,0
19760,0
31361,0
31625,0
103712,0
31327,0
103448,0
31363,0
31364,0
103536,0
31474,0
103599,0
31362,0
31430,0
31343,0
31454,0
31337,0
31307,0
103544,0
103543,0
31466,0
31467,0
31311,0
103538,0
14649,0
31621,0
31405,0
31382,0
103521,0
31333,0
31378,0
103523,0
103633,0
31332,0
103518,0
31331,0
31368,0
31365,0
31373,0
31504,0
31396,0
31398,0
31485,0
103529,0
31393,0
31390,0
61698,1
103527,0
31348,0
31352,0
31528,0
31643,0
31351,0
31520,0
31525,0
31537,0
31358,0
31340,0
31341,0
31522,0
31526,0
31342,0
29409,0
31345,0
31357,0
31533,0
31349,0
31350,0
31453,0
31518,0
103617,0
103590,0
103677,0
103548,0
103547,0
31519,0
103520,0
103516,0
103515,0
103550,0
103509,0
103664,0
103663,0
103662,0
103660,0
103659,0
103658,0
103656,0
103655,0
103671,0
103624,0
103651,0
103648,0
103637,0
103636,0
103635,0
103632,0
103631,0
9670,1
103649,0
103508,0
103496,0
31422,0
31408,0
31399,0
31394,0
31383,0
31372,0
31428,0
61735,1
31360,0
31517,0
31431,0
31432,0
31437,0
103460,0
103459,0
103456,0
103452,0
103449,0
103442,0
103441,0
31498,0
31497,0
31481,0
